TIME_S,dk_MINERALIZATION_LAYER_1,dk_NITRIFICATION_LAYER_1,dk_DENITRIFICATION_LAYER_1,dk_MINERALIZATION_LAYER_2,dk_NITRIFICATION_LAYER_2,dk_DENITRIFICATION_LAYER_2,dk_MINERALIZATION_LAYER_3,dk_NITRIFICATION_LAYER_3,dk_DENITRIFICATION_LAYER_3,dk_MINERALIZATION_LAYER_4,dk_NITRIFICATION_LAYER_4,dk_DENITRIFICATION_LAYER_4,dk_MINERALIZATION_LAYER_5,dk_NITRIFICATION_LAYER_5,dk_DENITRIFICATION_LAYER_5,dk_MINERALIZATION_LAYER_6,dk_NITRIFICATION_LAYER_6,dk_DENITRIFICATION_LAYER_6,dk_MINERALIZATION_LAYER_7,dk_NITRIFICATION_LAYER_7,dk_DENITRIFICATION_LAYER_7,dk_MINERALIZATION_LAYER_8,dk_NITRIFICATION_LAYER_8,dk_DENITRIFICATION_LAYER_8,d[H2O],d[H],d[O],d[Charge],d[[AMMONIUM]],d[[NITRATE]],d[[NITROUS_GAS]],d[[ORGANIC_N]],d[[THETA_VMC]]
  0.63626402E+06, -0.37538046E-07, -0.37406637E-07, -0.45115362E-07, -0.14559480E-07, -0.14482605E-07, -0.28211040E-08, -0.64630800E-08, -0.64721748E-08, -0.46537920E-08, -0.17812080E-08, -0.19059448E-08, -0.82695600E-09, -0.10216440E-08, -0.10806238E-08, -0.99075600E-09,  0.00000000E+00, -0.93154884E-10, -0.14302080E-08,  0.00000000E+00, -0.13051042E-09, -0.46411560E-08, -0.40876524E-08, -0.41871397E-08, -0.84870992E-08,  0.42028487E-13, -0.88075343E-13, -0.41192667E-13, -0.26455220E-23, -0.30768078E-09, -0.32076401E-08,  0.34483217E-07, -0.65451110E-07, -0.60972058E-18
  0.63720002E+06, -0.37538046E-07, -0.37407468E-07, -0.44241372E-07, -0.14559480E-07, -0.14483086E-07, -0.28211040E-08, -0.64630800E-08, -0.64721179E-08, -0.46537920E-08, -0.17812080E-08, -0.19051649E-08, -0.82695600E-09, -0.10216440E-08, -0.10802550E-08, -0.99075600E-09,  0.00000000E+00, -0.92572455E-10, -0.14302080E-08,  0.00000000E+00, -0.12969444E-09, -0.46411560E-08, -0.40876524E-08, -0.41865168E-08, -0.92635080E-08,  0.43293165E-13, -0.91196846E-13, -0.42909010E-13, -0.15344035E-23, -0.30576475E-09, -0.31119742E-08,  0.34434426E-07, -0.65451110E-07,  0.27259446E-18
  0.63892802E+06, -0.69301008E-07, -0.69061919E-07, -0.85546477E-07, -0.26879040E-07, -0.26738886E-07, -0.52081920E-08, -0.11931840E-07, -0.11948421E-07, -0.85916160E-08, -0.32883840E-08, -0.35157967E-08, -0.15266880E-08, -0.18861120E-08, -0.19936405E-08, -0.18290880E-08,  0.00000000E+00, -0.16983447E-09, -0.26403840E-08,  0.00000000E+00, -0.23793888E-09, -0.85682880E-08, -0.75464352E-08, -0.77274482E-08, -0.14526806E-07,  0.69653865E-13, -0.15036392E-12, -0.69317299E-13,  0.50213005E-23, -0.56106645E-09, -0.70436501E-08,  0.64218770E-07, -0.12083282E-06, -0.47202519E-17
  0.63986402E+06, -0.37538046E-07, -0.37409773E-07, -0.42905840E-07, -0.14559480E-07, -0.14484440E-07, -0.28211040E-08, -0.64630800E-08, -0.64719578E-08, -0.46537920E-08, -0.17812080E-08, -0.19029681E-08, -0.82695600E-09, -0.10216440E-08, -0.10792163E-08, -0.99075600E-09,  0.00000000E+00, -0.90931823E-10, -0.14302080E-08,  0.00000000E+00, -0.12739591E-09, -0.46411560E-08, -0.40876524E-08, -0.41847782E-08, -0.76928315E-08,  0.43778812E-13, -0.90691063E-13, -0.43552646E-13,  0.50691283E-23, -0.30035052E-09, -0.21118085E-09,  0.32981322E-07, -0.65451110E-07,  0.11090434E-17
  0.64080002E+06, -0.37538046E-07, -0.37410564E-07, -0.46072641E-07, -0.14559480E-07, -0.14484909E-07, -0.28211040E-08, -0.64630800E-08, -0.64719023E-08, -0.46537920E-08, -0.17812080E-08, -0.19022068E-08, -0.82695600E-09, -0.10216440E-08, -0.10788563E-08, -0.99075600E-09,  0.00000000E+00, -0.90363295E-10, -0.14302080E-08,  0.00000000E+00, -0.12659940E-09, -0.46411560E-08, -0.40876524E-08, -0.41841777E-08, -0.82791519E-08,  0.41090411E-13, -0.87587058E-13, -0.40596291E-13,  0.48308340E-23, -0.29846868E-09, -0.39661840E-08,  0.34857883E-07, -0.65451110E-07, -0.70200788E-18
  0.64252802E+06, -0.69301008E-07, -0.69067630E-07, -0.83286814E-07, -0.26879040E-07, -0.26742231E-07, -0.52081920E-08, -0.11931840E-07, -0.11948025E-07, -0.85916160E-08, -0.32883840E-08, -0.35103697E-08, -0.15266880E-08, -0.18861120E-08, -0.19910744E-08, -0.18290880E-08,  0.00000000E+00, -0.16578152E-09, -0.26403840E-08,  0.00000000E+00, -0.23226068E-09, -0.85682880E-08, -0.75464352E-08, -0.77230754E-08, -0.18119421E-07,  0.70182580E-13, -0.14990622E-12, -0.69267552E-13,  0.87626385E-23, -0.54762898E-09, -0.83900390E-08,  0.64885246E-07, -0.12083282E-06, -0.94309977E-18
  0.64346402E+06, -0.37538046E-07, -0.37412812E-07, -0.44264827E-07, -0.14559480E-07, -0.14486230E-07, -0.28211040E-08, -0.64630800E-08, -0.64717459E-08, -0.46537920E-08, -0.17812080E-08, -0.19000624E-08, -0.82695600E-09, -0.10216440E-08, -0.10778424E-08, -0.99075600E-09,  0.00000000E+00, -0.88761815E-10, -0.14302080E-08,  0.00000000E+00, -0.12435571E-09, -0.46411560E-08, -0.40876524E-08, -0.41824823E-08, -0.71165580E-08,  0.40147663E-13, -0.86442800E-13, -0.39162131E-13,  0.47624924E-23, -0.29318305E-09, -0.10010622E-08,  0.33372679E-07, -0.65451110E-07, -0.39891699E-18
  0.64440002E+06, -0.37538046E-07, -0.37413603E-07, -0.44684835E-07, -0.14559480E-07, -0.14486688E-07, -0.28211040E-08, -0.64630800E-08, -0.64716917E-08, -0.46537920E-08, -0.17812080E-08, -0.18993192E-08, -0.82695600E-09, -0.10216440E-08, -0.10774910E-08, -0.99075600E-09,  0.00000000E+00, -0.88206853E-10, -0.14302080E-08,  0.00000000E+00, -0.12357821E-09, -0.46411560E-08, -0.40876524E-08, -0.41819011E-08, -0.80741741E-08,  0.42387311E-13, -0.88672447E-13, -0.41595118E-13,  0.36430688E-23, -0.29136944E-09, -0.23804992E-08,  0.34061491E-07, -0.65451110E-07, -0.38597597E-18
  0.64612802E+06, -0.69301008E-07, -0.69073165E-07, -0.85124481E-07, -0.26879040E-07, -0.26745496E-07, -0.52081920E-08, -0.11931840E-07, -0.11947639E-07, -0.85916160E-08, -0.32883840E-08, -0.35050722E-08, -0.15266880E-08, -0.18861120E-08, -0.19885696E-08, -0.18290880E-08,  0.00000000E+00, -0.16182529E-09, -0.26403840E-08,  0.00000000E+00, -0.22671798E-09, -0.85682880E-08, -0.75464352E-08, -0.77189243E-08, -0.14120735E-07,  0.75742443E-13, -0.15496427E-12, -0.75007023E-13,  0.67839726E-23, -0.53459062E-09, -0.62420589E-08,  0.63804736E-07, -0.12083282E-06,  0.64184768E-19
  0.64706402E+06, -0.37538046E-07, -0.37415800E-07, -0.43983137E-07, -0.14559480E-07, -0.14487978E-07, -0.28211040E-08, -0.64630800E-08, -0.64715391E-08, -0.46537920E-08, -0.17812080E-08, -0.18972260E-08, -0.82695600E-09, -0.10216440E-08, -0.10765013E-08, -0.99075600E-09,  0.00000000E+00, -0.86643592E-10, -0.14302080E-08,  0.00000000E+00, -0.12138808E-09, -0.46411560E-08, -0.40876524E-08, -0.41802103E-08, -0.78662279E-08,  0.39314685E-13, -0.86677776E-13, -0.38568260E-13, -0.29048268E-23, -0.28617672E-09, -0.14760474E-08,  0.33606668E-07, -0.65451110E-07, -0.10489526E-17
  0.64800002E+06, -0.37538046E-07, -0.37416558E-07, -0.45441372E-07, -0.14559480E-07, -0.14488426E-07, -0.28211040E-08, -0.64630800E-08, -0.64714862E-08, -0.46537920E-08, -0.17812080E-08, -0.18965006E-08, -0.82695600E-09, -0.10216440E-08, -0.10761583E-08, -0.99075600E-09,  0.00000000E+00, -0.86101876E-10, -0.14302080E-08,  0.00000000E+00, -0.12062913E-09, -0.46411560E-08, -0.40876524E-08, -0.41796496E-08, -0.77187361E-08,  0.42318140E-13, -0.86564178E-13, -0.41885215E-13, -0.64421159E-23, -0.28439931E-09, -0.27885688E-08,  0.34262040E-07, -0.65451110E-07, -0.10426729E-17
  0.64972802E+06, -0.69301008E-07, -0.69078567E-07, -0.86051740E-07, -0.26879040E-07, -0.26748683E-07, -0.52081920E-08, -0.11931840E-07, -0.11947262E-07, -0.85916160E-08, -0.32883840E-08, -0.34999011E-08, -0.15266880E-08, -0.18861120E-08, -0.19861245E-08, -0.18290880E-08,  0.00000000E+00, -0.15796346E-09, -0.26403840E-08,  0.00000000E+00, -0.22130755E-09, -0.85682880E-08, -0.75464352E-08, -0.77148045E-08, -0.13875455E-07,  0.66706543E-13, -0.14571711E-12, -0.66055037E-13,  0.27695990E-23, -0.52179364E-09, -0.69368351E-08,  0.64145726E-07, -0.12083282E-06, -0.29379971E-17
  0.65066402E+06, -0.37538046E-07, -0.37418703E-07, -0.40618163E-07, -0.14559480E-07, -0.14489685E-07, -0.28211040E-08, -0.64630800E-08, -0.64713372E-08, -0.46537920E-08, -0.17812080E-08, -0.18944573E-08, -0.82695600E-09, -0.10216440E-08, -0.10751921E-08, -0.99075600E-09,  0.00000000E+00, -0.84575918E-10, -0.14302080E-08,  0.00000000E+00, -0.11849126E-09, -0.46411560E-08, -0.40876524E-08, -0.41779989E-08, -0.87611581E-08,  0.41437804E-13, -0.84714635E-13, -0.40937778E-13, -0.84398887E-24, -0.27933072E-09,  0.98715026E-09,  0.32371647E-07, -0.65451110E-07,  0.21403018E-18
  0.65160002E+06, -0.37538046E-07, -0.37419443E-07, -0.46714483E-07, -0.14559480E-07, -0.14490121E-07, -0.28211040E-08, -0.64630800E-08, -0.64712856E-08, -0.46537920E-08, -0.17812080E-08, -0.18937493E-08, -0.82695600E-09, -0.10216440E-08, -0.10748573E-08, -0.99075600E-09,  0.00000000E+00, -0.84047130E-10, -0.14302080E-08,  0.00000000E+00, -0.11775042E-09, -0.46411560E-08, -0.40876524E-08, -0.41774263E-08, -0.84239941E-08,  0.39972052E-13, -0.86362721E-13, -0.39659973E-13, -0.35538327E-23, -0.27756976E-09, -0.47737673E-08,  0.35251225E-07, -0.65451110E-07,  0.14335755E-18
  0.65332802E+06, -0.69301008E-07, -0.69083888E-07, -0.84496908E-07, -0.26879040E-07, -0.26751794E-07, -0.52081920E-08, -0.11931840E-07, -0.11946894E-07, -0.85916160E-08, -0.32883840E-08, -0.34948535E-08, -0.15266880E-08, -0.18861120E-08, -0.19837378E-08, -0.18290880E-08,  0.00000000E+00, -0.15419381E-09, -0.26403840E-08,  0.00000000E+00, -0.21602624E-09, -0.85682880E-08, -0.75464352E-08, -0.77108031E-08, -0.15834803E-07,  0.61215459E-13, -0.13901479E-12, -0.60322334E-13,  0.96538099E-23, -0.50937109E-09, -0.73537732E-08,  0.64347984E-07, -0.12083282E-06, -0.39384814E-17
  0.65426402E+06, -0.37538046E-07, -0.37421537E-07, -0.44226105E-07, -0.14559480E-07, -0.14491350E-07, -0.28211040E-08, -0.64630800E-08, -0.64711402E-08, -0.46537920E-08, -0.17812080E-08, -0.18917547E-08, -0.82695600E-09, -0.10216440E-08, -0.10739143E-08, -0.99075600E-09,  0.00000000E+00, -0.82557589E-10, -0.14302080E-08,  0.00000000E+00, -0.11566356E-09, -0.46411560E-08, -0.40876524E-08, -0.41758630E-08, -0.77626050E-08,  0.41034651E-13, -0.83037026E-13, -0.40655745E-13, -0.68462760E-23, -0.27267021E-09, -0.16288994E-08,  0.33676341E-07, -0.65451110E-07,  0.95409793E-18
  0.65520002E+06, -0.37538046E-07, -0.37422272E-07, -0.44703427E-07, -0.14559480E-07, -0.14491776E-07, -0.28211040E-08, -0.64630800E-08, -0.64710898E-08, -0.46537920E-08, -0.17812080E-08, -0.18910636E-08, -0.82695600E-09, -0.10216440E-08, -0.10735874E-08, -0.99075600E-09,  0.00000000E+00, -0.82041418E-10, -0.14302080E-08,  0.00000000E+00, -0.11494041E-09, -0.46411560E-08, -0.40876524E-08, -0.41753324E-08, -0.79691484E-08,  0.37291876E-13, -0.81999811E-13, -0.36795509E-13,  0.73792119E-23, -0.27099345E-09, -0.23144412E-08,  0.34018273E-07, -0.65451110E-07, -0.85278995E-19
  0.65692802E+06, -0.69301008E-07, -0.69089038E-07, -0.85340064E-07, -0.26879040E-07, -0.26754830E-07, -0.52081920E-08, -0.11931840E-07, -0.11946535E-07, -0.85916160E-08, -0.32883840E-08, -0.34899263E-08, -0.15266880E-08, -0.18861120E-08, -0.19814080E-08, -0.18290880E-08,  0.00000000E+00, -0.15051411E-09, -0.26403840E-08,  0.00000000E+00, -0.21087096E-09, -0.85682880E-08, -0.75464352E-08, -0.77069057E-08, -0.15518540E-07,  0.66836501E-13, -0.14686851E-12, -0.66631793E-13,  0.14551795E-22, -0.49720888E-09, -0.78928287E-08,  0.64611430E-07, -0.12083282E-06, -0.31372474E-17
  0.65786402E+06, -0.37538046E-07, -0.37424316E-07, -0.44149844E-07, -0.14559480E-07, -0.14492976E-07, -0.28211040E-08, -0.64630800E-08, -0.64709478E-08, -0.46537920E-08, -0.17812080E-08, -0.18891166E-08, -0.82695600E-09, -0.10216440E-08, -0.10726669E-08, -0.99075600E-09,  0.00000000E+00, -0.80587420E-10, -0.14302080E-08,  0.00000000E+00, -0.11290335E-09, -0.46411560E-08, -0.40876524E-08, -0.41737779E-08, -0.67067272E-08,  0.39898618E-13, -0.83159737E-13, -0.39335646E-13,  0.72125167E-24, -0.26618244E-09, -0.50324845E-09,  0.33110272E-07, -0.65451110E-07,  0.89143971E-18
  0.65880002E+06, -0.37538046E-07, -0.37425022E-07, -0.45711699E-07, -0.14559480E-07, -0.14493392E-07, -0.28211040E-08, -0.64630800E-08, -0.64708986E-08, -0.46537920E-08, -0.17812080E-08, -0.18884420E-08, -0.82695600E-09, -0.10216440E-08, -0.10723479E-08, -0.99075600E-09,  0.00000000E+00, -0.80083568E-10, -0.14302080E-08,  0.00000000E+00, -0.11219745E-09, -0.46411560E-08, -0.40876524E-08, -0.41732472E-08, -0.72966296E-08,  0.39893235E-13, -0.84180822E-13, -0.39246872E-13, -0.21232353E-22, -0.26452021E-09, -0.26566678E-08,  0.34186150E-07, -0.65451110E-07, -0.85303292E-18
  0.66052802E+06, -0.69301008E-07, -0.69094063E-07, -0.85947216E-07, -0.26879040E-07, -0.26757794E-07, -0.52081920E-08, -0.11931840E-07, -0.11946184E-07, -0.85916160E-08, -0.32883840E-08, -0.34851166E-08, -0.15266880E-08, -0.18861120E-08, -0.19791339E-08, -0.18290880E-08,  0.00000000E+00, -0.14692221E-09, -0.26403840E-08,  0.00000000E+00, -0.20583871E-09, -0.85682880E-08, -0.75464352E-08, -0.77030575E-08, -0.15060577E-07,  0.64008514E-13, -0.13802708E-12, -0.63581682E-13,  0.51966297E-23, -0.48529132E-09, -0.80539337E-08,  0.64686024E-07, -0.12083282E-06, -0.22255461E-17
  0.66146402E+06, -0.37538046E-07, -0.37427018E-07, -0.41014801E-07, -0.14559480E-07, -0.14494563E-07, -0.28211040E-08, -0.64630800E-08, -0.64707601E-08, -0.46537920E-08, -0.17812080E-08, -0.18865415E-08, -0.82695600E-09, -0.10216440E-08, -0.10714493E-08, -0.99075600E-09,  0.00000000E+00, -0.78664275E-10, -0.14302080E-08,  0.00000000E+00, -0.11020901E-09, -0.46411560E-08, -0.40876524E-08, -0.41717267E-08, -0.73958747E-08,  0.37224028E-13, -0.79598177E-13, -0.36709364E-13, -0.12972009E-23, -0.25982217E-09,  0.19362872E-08,  0.31887324E-07, -0.65451110E-07, -0.96037762E-18
  0.66240002E+06, -0.37538046E-07, -0.37427705E-07, -0.46732173E-07, -0.14559480E-07, -0.14494969E-07, -0.28211040E-08, -0.64630800E-08, -0.64707121E-08, -0.46537920E-08, -0.17812080E-08, -0.18858829E-08, -0.82695600E-09, -0.10216440E-08, -0.10711379E-08, -0.99075600E-09,  0.00000000E+00, -0.78172446E-10, -0.14302080E-08,  0.00000000E+00, -0.10951996E-09, -0.46411560E-08, -0.40876524E-08, -0.41712022E-08, -0.79439435E-08,  0.38080019E-13, -0.81220470E-13, -0.37182089E-13,  0.65692201E-23, -0.25819154E-09, -0.43307847E-08,  0.35020044E-07, -0.65451110E-07,  0.14165757E-18
  0.66412802E+06, -0.69301008E-07, -0.69099010E-07, -0.84961513E-07, -0.26879040E-07, -0.26760688E-07, -0.52081920E-08, -0.11931840E-07, -0.11945842E-07, -0.85916160E-08, -0.32883840E-08, -0.34804218E-08, -0.15266880E-08, -0.18861120E-08, -0.19769140E-08, -0.18290880E-08,  0.00000000E+00, -0.14341605E-09, -0.26403840E-08,  0.00000000E+00, -0.20092655E-09, -0.85682880E-08, -0.75464352E-08, -0.76992365E-08, -0.14785389E-07,  0.67813257E-13, -0.14451766E-12, -0.67247905E-13,  0.10958902E-22, -0.47363568E-09, -0.68046999E-08,  0.64055579E-07, -0.12083282E-06, -0.14651821E-17
  0.66506402E+06, -0.37538046E-07, -0.37429654E-07, -0.43926658E-07, -0.14559480E-07, -0.14496112E-07, -0.28211040E-08, -0.64630800E-08, -0.64705768E-08, -0.46537920E-08, -0.17812080E-08, -0.18840278E-08, -0.82695600E-09, -0.10216440E-08, -0.10702607E-08, -0.99075600E-09,  0.00000000E+00, -0.76787020E-10, -0.14302080E-08,  0.00000000E+00, -0.10757897E-09, -0.46411560E-08, -0.40876524E-08, -0.41697103E-08, -0.72383788E-08,  0.12866806E-11, -0.78740534E-13, -0.25823406E-13,  0.12865688E-21, -0.25359802E-09, -0.82429837E-09,  0.33264504E-07, -0.65451110E-07,  0.32009125E-14
  0.66600002E+06, -0.37538046E-07, -0.37430337E-07, -0.45250134E-07, -0.14559480E-07, -0.14496509E-07, -0.28211040E-08, -0.64630800E-08, -0.64705299E-08, -0.46537920E-08, -0.17812080E-08, -0.18833849E-08, -0.82695600E-09, -0.10216440E-08, -0.10699567E-08, -0.99075600E-09,  0.00000000E+00, -0.76306927E-10, -0.14302080E-08,  0.00000000E+00, -0.10690636E-09, -0.46411560E-08, -0.40876524E-08, -0.41691962E-08, -0.78800631E-08,  0.37285606E-13, -0.78231430E-13, -0.36795074E-13, -0.12229371E-23, -0.25201620E-09, -0.27910403E-08,  0.34247084E-07, -0.65451110E-07, -0.31374207E-18
  0.66772802E+06, -0.69301008E-07, -0.69103805E-07, -0.85410647E-07, -0.26879040E-07, -0.26763512E-07, -0.52081920E-08, -0.11931840E-07, -0.11945508E-07, -0.85916160E-08, -0.32883840E-08, -0.34758390E-08, -0.15266880E-08, -0.18861120E-08, -0.19747471E-08, -0.18290880E-08,  0.00000000E+00, -0.13999354E-09, -0.26403840E-08,  0.00000000E+00, -0.19613161E-09, -0.85682880E-08, -0.75464352E-08, -0.76956587E-08, -0.14180248E-07,  0.63070020E-13, -0.13694008E-12, -0.62425292E-13, -0.43011403E-23, -0.46237543E-09, -0.66599520E-08,  0.63977575E-07, -0.12083282E-06, -0.17946755E-17
  0.66866402E+06, -0.37538046E-07, -0.37432239E-07, -0.44518852E-07, -0.14559480E-07, -0.14497625E-07, -0.28211040E-08, -0.64630800E-08, -0.64703979E-08, -0.46537920E-08, -0.17812080E-08, -0.18815741E-08, -0.82695600E-09, -0.10216440E-08, -0.10691005E-08, -0.99075600E-09,  0.00000000E+00, -0.74954565E-10, -0.14302080E-08,  0.00000000E+00, -0.10501169E-09, -0.46411560E-08, -0.40876524E-08, -0.41677526E-08, -0.75601554E-08,  0.37579317E-13, -0.79511775E-13, -0.36971946E-13,  0.35864069E-23, -0.24754504E-09, -0.17443216E-08,  0.33721490E-07, -0.65451110E-07, -0.52020887E-18
  0.66960002E+06, -0.37538046E-07, -0.37432895E-07, -0.45679970E-07, -0.14559480E-07, -0.14498011E-07, -0.28211040E-08, -0.64630800E-08, -0.64703521E-08, -0.46537920E-08, -0.17812080E-08, -0.18809466E-08, -0.82695600E-09, -0.10216440E-08, -0.10688038E-08, -0.99075600E-09,  0.00000000E+00, -0.74485929E-10, -0.14302080E-08,  0.00000000E+00, -0.10435513E-09, -0.46411560E-08, -0.40876524E-08, -0.41672697E-08, -0.75685548E-08,  0.50835744E-13, -0.10387179E-12, -0.50428284E-13,  0.48995591E-24, -0.24600994E-09, -0.29153745E-08,  0.34306248E-07, -0.65451110E-07,  0.67137267E-18
  0.67132802E+06, -0.69301008E-07, -0.69108480E-07, -0.85950479E-07, -0.26879040E-07, -0.26766269E-07, -0.52081920E-08, -0.11931840E-07, -0.11945182E-07, -0.85916160E-08, -0.32883840E-08, -0.34713655E-08, -0.15266880E-08, -0.18861120E-08, -0.19726319E-08, -0.18290880E-08,  0.00000000E+00, -0.13665272E-09, -0.26403840E-08,  0.00000000E+00, -0.19145110E-09, -0.85682880E-08, -0.75464352E-08, -0.76921062E-08, -0.15225744E-07,  0.86743883E-13, -0.18184355E-12, -0.86424476E-13, -0.44338205E-23, -0.45131874E-09, -0.82563374E-08,  0.64770240E-07, -0.12083282E-06,  0.26090242E-18
  0.67226402E+06, -0.37538046E-07, -0.37434760E-07, -0.42854467E-07, -0.14559480E-07, -0.14499101E-07, -0.28211040E-08, -0.64630800E-08, -0.64702233E-08, -0.46537920E-08, -0.17812080E-08, -0.18791789E-08, -0.82695600E-09, -0.10216440E-08, -0.10679680E-08, -0.99075600E-09,  0.00000000E+00, -0.73165840E-10, -0.14302080E-08,  0.00000000E+00, -0.10250568E-09, -0.46411560E-08, -0.40876524E-08, -0.41658536E-08, -0.70622709E-08,  0.44852975E-13, -0.95425054E-13, -0.44290438E-13, -0.59867526E-23, -0.24164597E-09,  0.41204818E-09,  0.32640355E-07, -0.65451110E-07, -0.13612375E-17
  0.67320002E+06, -0.37538046E-07, -0.37435392E-07, -0.46481918E-07, -0.14559480E-07, -0.14499478E-07, -0.28211040E-08, -0.64630800E-08, -0.64701786E-08, -0.46537920E-08, -0.17812080E-08, -0.18785664E-08, -0.82695600E-09, -0.10216440E-08, -0.10676784E-08, -0.99075600E-09,  0.00000000E+00, -0.72708389E-10, -0.14302080E-08,  0.00000000E+00, -0.10186479E-09, -0.46411560E-08, -0.40876524E-08, -0.41653853E-08, -0.72187134E-08,  0.44422457E-13, -0.96494563E-13, -0.43939341E-13, -0.35584814E-23, -0.24014184E-09, -0.33733492E-08,  0.34532302E-07, -0.65451110E-07,  0.46091605E-18
  0.67492802E+06, -0.69301008E-07, -0.69113059E-07, -0.86004611E-07, -0.26879040E-07, -0.26768960E-07, -0.52081920E-08, -0.11931840E-07, -0.11944863E-07, -0.85916160E-08, -0.32883840E-08, -0.34669988E-08, -0.15266880E-08, -0.18861120E-08, -0.19705672E-08, -0.18290880E-08,  0.00000000E+00, -0.13339163E-09, -0.26403840E-08,  0.00000000E+00, -0.18688229E-09, -0.85682880E-08, -0.75464352E-08, -0.76886796E-08, -0.13926033E-07,  0.77520337E-13, -0.16373974E-12, -0.77129663E-13,  0.63608037E-23, -0.44058250E-09, -0.70214947E-08,  0.64147450E-07, -0.12083282E-06,  0.25823096E-18
  0.67586402E+06, -0.37538046E-07, -0.37437214E-07, -0.42229889E-07, -0.14559480E-07, -0.14500542E-07, -0.28211040E-08, -0.64630800E-08, -0.64700528E-08, -0.46537920E-08, -0.17812080E-08, -0.18768409E-08, -0.82695600E-09, -0.10216440E-08, -0.10668625E-08, -0.99075600E-09,  0.00000000E+00, -0.71419798E-10, -0.14302080E-08,  0.00000000E+00, -0.10005947E-09, -0.46411560E-08, -0.40876524E-08, -0.41639746E-08, -0.63599312E-08,  0.44546544E-13, -0.94394448E-13, -0.43796486E-13,  0.82333091E-23, -0.23585606E-09,  0.17331759E-08,  0.31976896E-07, -0.65451110E-07,  0.76869066E-18
  0.67680002E+06, -0.37538046E-07, -0.37437833E-07, -0.46574539E-07, -0.14559480E-07, -0.14500910E-07, -0.28211040E-08, -0.64630800E-08, -0.64700092E-08, -0.46537920E-08, -0.17812080E-08, -0.18762430E-08, -0.82695600E-09, -0.10216440E-08, -0.10665798E-08, -0.99075600E-09,  0.00000000E+00, -0.70973266E-10, -0.14302080E-08,  0.00000000E+00, -0.99433872E-10, -0.46411560E-08, -0.40876524E-08, -0.41635443E-08, -0.58711955E-08,  0.44895598E-13, -0.93748849E-13, -0.44499595E-13,  0.21127682E-23, -0.23441685E-09, -0.21241773E-08,  0.33904853E-07, -0.65451110E-07, -0.11577197E-17
  0.67852802E+06, -0.69301008E-07, -0.69117536E-07, -0.85721160E-07, -0.26879040E-07, -0.26771587E-07, -0.52081920E-08, -0.11931840E-07, -0.11944552E-07, -0.85916160E-08, -0.32883840E-08, -0.34627363E-08, -0.15266880E-08, -0.18861120E-08, -0.19685517E-08, -0.18290880E-08,  0.00000000E+00, -0.13020835E-09, -0.26403840E-08,  0.00000000E+00, -0.18242250E-09, -0.85682880E-08, -0.75464352E-08, -0.76852746E-08, -0.13809243E-07,  0.73446103E-13, -0.15724021E-12, -0.72945641E-13,  0.55315244E-24, -0.43004970E-09, -0.66317865E-08,  0.63947330E-07, -0.12083282E-06, -0.17274376E-17
  0.67946402E+06, -0.37538046E-07, -0.37439612E-07, -0.43347906E-07, -0.14559480E-07, -0.14501948E-07, -0.28211040E-08, -0.64630800E-08, -0.64698864E-08, -0.46537920E-08, -0.17812080E-08, -0.18745587E-08, -0.82695600E-09, -0.10216440E-08, -0.10657834E-08, -0.99075600E-09,  0.00000000E+00, -0.69715428E-10, -0.14302080E-08,  0.00000000E+00, -0.97671637E-10, -0.46411560E-08, -0.40876524E-08, -0.41621727E-08, -0.75711135E-08,  0.42281236E-13, -0.89944105E-13, -0.41632413E-13,  0.99501721E-23, -0.23023874E-09, -0.60164061E-09,  0.33141496E-07, -0.65451110E-07, -0.55164186E-19
  0.68040002E+06, -0.37538046E-07, -0.37440219E-07, -0.46252937E-07, -0.14559480E-07, -0.14502308E-07, -0.28211040E-08, -0.64630800E-08, -0.64698438E-08, -0.46537920E-08, -0.17812080E-08, -0.18739751E-08, -0.82695600E-09, -0.10216440E-08, -0.10655074E-08, -0.99075600E-09,  0.00000000E+00, -0.69279549E-10, -0.14302080E-08,  0.00000000E+00, -0.97060970E-10, -0.46411560E-08, -0.40876524E-08, -0.41617093E-08, -0.71843095E-08,  0.41194772E-13, -0.88040064E-13, -0.40522687E-13,  0.12094158E-22, -0.22879260E-09, -0.31213134E-08,  0.34400609E-07, -0.65451110E-07,  0.34383955E-18
  0.68212802E+06, -0.69301008E-07, -0.69121892E-07, -0.86079975E-07, -0.26879040E-07, -0.26774151E-07, -0.52081920E-08, -0.11931840E-07, -0.11944249E-07, -0.85916160E-08, -0.32883840E-08, -0.34585756E-08, -0.15266880E-08, -0.18861120E-08, -0.19665844E-08, -0.18290880E-08,  0.00000000E+00, -0.12710104E-09, -0.26403840E-08,  0.00000000E+00, -0.17806915E-09, -0.85682880E-08, -0.75464352E-08, -0.76819718E-08, -0.15419896E-07,  0.71738695E-13, -0.15307091E-12, -0.71056636E-13,  0.75229264E-23, -0.41977567E-09, -0.86115284E-08,  0.64932064E-07, -0.12083282E-06, -0.15024266E-17
