step,date_serial,day,N_Leach_step,cum_NO3N_leached_kgNha
200,45300.292969,8.292969000001904,-0.00706,19.23062999999999
201,45300.332031,8.332030999998096,-0.007,19.237629999999992
202,45300.375,8.375,-0.00694,19.244569999999992
203,45300.417969,8.417969000001904,-0.00688,19.25144999999999
204,45300.457031,8.457030999998096,-0.00682,19.258269999999992
205,45300.5,8.5,-0.00677,19.265039999999992
206,45300.542969,8.542969000001904,-0.00671,19.271749999999994
207,45300.582031,8.582030999998096,-0.00665,19.278399999999994
208,45300.625,8.625,-0.00659,19.284989999999993
209,45300.667969,8.667969000001904,-0.00653,19.291519999999995
210,45300.707031,8.707030999998096,-0.00647,19.297989999999995
211,45300.75,8.75,-0.00641,19.304399999999994
212,45300.792969,8.792969000001904,-0.00635,19.310749999999995
213,45300.832031,8.832030999998096,-0.50134,19.812089999999994
214,45300.875,8.875,-1.81224,21.624329999999993
215,45300.917969,8.917969000001904,-0.72398,22.348309999999994
216,45300.957031,8.957030999998096,-0.38823,22.736539999999994
217,45301.0,9.0,-0.25093,22.987469999999995
218,45301.042969,9.042969000001904,-0.17995,23.167419999999996
219,45301.082031,9.082030999998096,-0.13781,23.305229999999995
220,45301.125,9.125,-0.11036,23.415589999999995
221,45301.167969,9.167969000001904,-0.09086,23.506449999999994
222,45301.207031,9.207030999998096,-0.07744,23.583889999999993
223,45301.25,9.25,-0.06529,23.649179999999994
224,45301.292969,9.292969000001904,-0.05793,23.707109999999993
225,45301.332031,9.332030999998096,-0.05138,23.758489999999995
226,45301.375,9.375,-0.04538,23.803869999999996
227,45301.417969,9.417969000001904,-0.04049,23.844359999999995
228,45301.457031,9.457030999998096,-0.03727,23.881629999999994
229,45301.5,9.5,-0.0343,23.915929999999996
230,45301.542969,9.542969000001904,-0.03148,23.947409999999994
231,45301.582031,9.582030999998096,-0.02885,23.976259999999993
232,45301.625,9.625,-0.02642,24.002679999999994
233,45301.667969,9.667969000001904,-0.02441,24.027089999999994
234,45301.707031,9.707030999998096,-0.02308,24.050169999999994
235,45301.75,9.75,-0.02183,24.071999999999996
236,45301.792969,9.792969000001904,-0.02061,24.092609999999997
237,45301.832031,9.832030999998096,-0.01944,24.112049999999996
238,45301.875,9.875,-0.01831,24.130359999999996
239,45301.917969,9.917969000001904,-0.01725,24.147609999999997
240,45301.957031,9.957030999998096,-0.01623,24.163839999999997
241,45302.0,10.0,-0.01528,24.179119999999998
242,45302.042969,10.042969000001904,-0.01442,24.19354
243,45302.082031,10.082030999998096,-0.01384,24.207379999999997
244,45302.125,10.125,-0.01335,24.220729999999996
245,45302.167969,10.167969000001904,-0.01286,24.233589999999996
246,45302.207031,10.207030999998096,-0.01238,24.245969999999996
247,45302.25,10.25,-0.0119,24.257869999999997
248,45302.292969,10.292969000001904,-0.01144,24.269309999999997
249,45302.332031,10.332030999998096,-0.011,24.280309999999997
250,45302.375,10.375,-0.01057,24.290879999999998
251,45302.417969,10.417969000001904,-0.01015,24.301029999999997
252,45302.457031,10.457030999998096,-0.00974,24.310769999999998
253,45302.5,10.5,-0.00935,24.32012
254,45302.542969,10.542969000001904,-0.00897,24.32909
255,45302.582031,10.582030999998096,-0.00861,24.3377
256,45302.625,10.625,-0.00827,24.34597
257,45302.667969,10.667969000001904,-0.00799,24.35396
258,45302.707031,10.707030999998096,-0.00781,24.36177
259,45302.75,10.75,-0.00762,24.36939
260,45302.792969,10.792969000001904,-0.00744,24.376829999999998
261,45302.832031,10.832030999998096,-0.00725,24.384079999999997
262,45302.875,10.875,-0.00707,24.391149999999996
263,45302.917969,10.917969000001904,-0.00689,24.398039999999995
264,45302.957031,10.957030999998096,-0.00671,24.404749999999996
265,45303.0,11.0,-0.00654,24.411289999999997
266,45303.042969,11.042969000001904,-0.00637,24.417659999999998
267,45303.082031,11.082030999998096,-0.0062,24.423859999999998
268,45303.125,11.125,-0.00604,24.429899999999996
269,45303.167969,11.167969000001904,-0.00588,24.435779999999998
270,45303.207031,11.207030999998096,-0.00572,24.441499999999998
271,45303.25,11.25,-0.00557,24.447069999999997
272,45303.292969,11.292969000001904,-0.00542,24.452489999999997
273,45303.332031,11.332030999998096,-0.00527,24.457759999999997
274,45303.375,11.375,-0.00513,24.462889999999998
275,45303.417969,11.417969000001904,-0.00499,24.467879999999997
276,45303.457031,11.457030999998096,-0.00485,24.47273
277,45303.5,11.5,-0.00472,24.477449999999997
278,45303.542969,11.542969000001904,-0.00459,24.482039999999998
279,45303.582031,11.582030999998096,-0.00447,24.48651
280,45303.625,11.625,-0.00439,24.4909
281,45303.667969,11.667969000001904,-0.00432,24.49522
282,45303.707031,11.707030999998096,-0.00425,24.49947
283,45303.75,11.75,-0.00419,24.50366
284,45303.792969,11.792969000001904,-0.00412,24.50778
285,45303.832031,11.832030999998096,-0.00405,24.51183
286,45303.875,11.875,-0.00398,24.51581
287,45303.917969,11.917969000001904,-0.00392,24.51973
288,45303.957031,11.957030999998096,-0.00385,24.52358
289,45304.0,12.0,-0.00378,24.527359999999998
290,45304.042969,12.042969000001904,-0.00372,24.53108
291,45304.082031,12.082030999998096,-0.00366,24.53474
292,45304.125,12.125,-0.00359,24.53833
293,45304.167969,12.167969000001904,-0.00353,24.54186
294,45304.207031,12.207030999998096,-0.00347,24.54533
295,45304.25,12.25,-0.00341,24.54874
296,45304.292969,12.292969000001904,-0.00335,24.55209
297,45304.332031,12.332030999998096,-0.00329,24.55538
298,45304.375,12.375,-0.00323,24.558609999999998
299,45304.417969,12.417969000001904,-0.00317,24.56178
300,45304.457031,12.457030999998096,-0.00311,24.56489
301,45304.5,12.5,-0.00305,24.56794
302,45304.542969,12.542969000001904,-0.003,24.57094
303,45304.582031,12.582030999998096,-0.00294,24.57388
304,45304.625,12.625,-0.00289,24.57677
305,45304.667969,12.667969000001904,-0.00284,24.57961
306,45304.707031,12.707030999998096,-0.00278,24.58239
307,45304.75,12.75,-0.00273,24.58512
308,45304.792969,12.792969000001904,-0.00268,24.5878
309,45304.832031,12.832030999998096,-0.00263,24.59043
310,45304.875,12.875,-0.00258,24.59301
311,45304.917969,12.917969000001904,-0.00253,24.59554
312,45304.957031,12.957030999998096,-0.00248,24.598019999999998
313,45305.0,13.0,-0.00244,24.600459999999998
314,45305.042969,13.042969000001904,-0.0024,24.60286
315,45305.082031,13.082030999998096,-0.00238,24.60524
316,45305.125,13.125,-0.00235,24.60759
317,45305.167969,13.167969000001904,-0.00233,24.60992
318,45305.207031,13.207030999998096,-0.0023,24.61222
319,45305.25,13.25,-0.00228,24.6145
320,45305.292969,13.292969000001904,-0.00225,24.61675
321,45305.332031,13.332030999998096,-0.00223,24.61898
322,45305.375,13.375,-0.0022,24.62118
323,45305.417969,13.417969000001904,-0.00218,24.623359999999998
324,45305.457031,13.457030999998096,-0.00215,24.62551
325,45305.5,13.5,-0.00213,24.62764
326,45305.542969,13.542969000001904,-0.00211,24.629749999999998
327,45305.582031,13.582030999998096,-0.00208,24.631829999999997
328,45305.625,13.625,-0.00206,24.633889999999997
329,45305.667969,13.667969000001904,-0.00203,24.63592
330,45305.707031,13.707030999998096,-0.00201,24.637929999999997
331,45305.75,13.75,-0.00199,24.639919999999996
332,45305.792969,13.792969000001904,-0.00196,24.641879999999997
333,45305.832031,13.832030999998096,-0.00194,24.643819999999998
334,45305.875,13.875,-0.00191,24.645729999999997
335,45305.917969,13.917969000001904,-0.00189,24.647619999999996
336,45305.957031,13.957030999998096,-0.00187,24.649489999999997
337,45306.0,14.0,-0.00185,24.651339999999998
338,45306.042969,14.042969000001904,-0.00182,24.653159999999996
339,45306.082031,14.082030999998096,-0.0018,24.654959999999996
340,45306.125,14.125,-0.00178,24.656739999999996
341,45306.167969,14.167969000001904,-0.00176,24.658499999999997
342,45306.207031,14.207030999998096,-0.00174,24.660239999999998
343,45306.25,14.25,-0.00171,24.661949999999997
344,45306.292969,14.292969000001904,-0.00169,24.663639999999997
345,45306.332031,14.332030999998096,-0.00167,24.665309999999998
346,45306.375,14.375,-0.00165,24.66696
347,45306.417969,14.417969000001904,-0.00163,24.66859
348,45306.457031,14.457030999998096,-0.00161,24.670199999999998
349,45306.5,14.5,-0.00159,24.671789999999998
350,45306.542969,14.542969000001904,-0.00157,24.67336
351,45306.582031,14.582030999998096,-0.00155,24.67491
352,45306.625,14.625,-0.00153,24.67644
353,45306.667969,14.667969000001904,-0.00151,24.67795
354,45306.707031,14.707030999998096,-0.00149,24.67944
355,45306.75,14.75,-0.00147,24.68091
356,45306.792969,14.792969000001904,-0.00145,24.68236
357,45306.832031,14.832030999998096,-0.00143,24.68379
358,45306.875,14.875,-0.00141,24.6852
359,45306.917969,14.917969000001904,-0.00139,24.68659
360,45306.957031,14.957030999998096,-0.00137,24.68796
361,45307.0,15.0,-0.00135,24.68931
362,45307.042969,15.042969000001904,-0.00133,24.69064
363,45307.082031,15.082030999998096,-0.00132,24.691959999999998
364,45307.125,15.125,-0.0013,24.69326
365,45307.167969,15.167969000001904,-0.00129,24.69455
366,45307.207031,15.207030999998096,-0.00128,24.69583
367,45307.25,15.25,-0.00127,24.697100000000002
368,45307.292969,15.292969000001904,-0.00126,24.69836
369,45307.332031,15.332030999998096,-0.00125,24.69961
370,45307.375,15.375,-0.00124,24.70085
371,45307.417969,15.417969000001904,-0.00123,24.70208
372,45307.457031,15.457030999998096,-0.00122,24.7033
373,45307.5,15.5,-0.00122,24.70452
374,45307.542969,15.542969000001904,-0.00121,24.70573
375,45307.582031,15.582030999998096,-0.0012,24.70693
376,45307.625,15.625,-0.00119,24.70812
377,45307.667969,15.667969000001904,-0.00118,24.709300000000002
378,45307.707031,15.707030999998096,-0.00117,24.71047
379,45307.75,15.75,-0.00116,24.71163
380,45307.792969,15.792969000001904,-0.00115,24.71278
381,45307.832031,15.832030999998096,-0.00114,24.713919999999998
382,45307.875,15.875,-0.00113,24.715049999999998
383,45307.917969,15.917969000001904,-0.00112,24.716169999999998
384,45307.957031,15.957030999998096,-0.00111,24.71728
385,45308.0,16.0,-0.0011,24.71838
386,45308.042969,16.042969000001904,-0.00109,24.71947
387,45308.082031,16.082030999998096,-0.00109,24.720560000000003
388,45308.125,16.125,-0.00108,24.721640000000004
389,45308.167969,16.167969000001904,-0.00107,24.722710000000003
390,45308.207031,16.207030999998096,-0.00106,24.723770000000002
391,45308.25,16.25,-0.00105,24.72482
392,45308.292969,16.292969000001904,-0.00104,24.72586
393,45308.332031,16.332030999998096,-0.00103,24.72689
394,45308.375,16.375,-0.00102,24.72791
395,45308.417969,16.417969000001904,-0.00101,24.728920000000002
396,45308.457031,16.457030999998096,-0.001,24.729920000000003
397,45308.5,16.5,-0.001,24.730920000000005
398,45308.542969,16.542969000001904,-0.00099,24.731910000000006
399,45308.582031,16.582030999998096,-0.00098,24.732890000000005
400,45308.625,16.625,-0.00097,24.733860000000004
401,45308.667969,16.667969000001904,-0.00096,24.734820000000003
402,45308.707031,16.707030999998096,-0.00095,24.735770000000002
403,45308.75,16.75,-0.00094,24.736710000000002
404,45308.792969,16.792969000001904,-0.00094,24.737650000000002
405,45308.832031,16.832030999998096,-0.00093,24.738580000000002
406,45308.875,16.875,-0.00092,24.739500000000003
407,45308.917969,16.917969000001904,-0.00091,24.740410000000004
408,45308.957031,16.957030999998096,-0.0009,24.741310000000006
409,45309.0,17.0,-0.00089,24.742200000000004
410,45309.042969,17.042969000001904,-0.00089,24.743090000000002
411,45309.082031,17.082030999998096,-0.00088,24.74397
412,45309.125,17.125,-0.00087,24.74484
413,45309.167969,17.167969000001904,-0.00086,24.7457
414,45309.207031,17.207030999998096,-0.00085,24.74655
415,45309.25,17.25,-0.00084,24.74739
416,45309.292969,17.292969000001904,-0.00084,24.74823
417,45309.332031,17.332030999998096,-0.00083,24.74906
418,45309.375,17.375,-0.00082,24.74988
419,45309.417969,17.417969000001904,-0.00081,24.750690000000002
420,45309.457031,17.457030999998096,-0.0008,24.751490000000004
421,45309.5,17.5,-0.0008,24.752290000000006
422,45309.542969,17.542969000001904,-0.00079,24.753080000000004
423,45309.582031,17.582030999998096,-0.00078,24.753860000000003
424,45309.625,17.625,-0.00077,24.754630000000002
425,45309.667969,17.667969000001904,-0.00077,24.7554
426,45309.707031,17.707030999998096,-0.00076,24.75616
427,45309.75,17.75,-0.00075,24.75691
428,45309.792969,17.792969000001904,-0.00074,24.75765
429,45309.832031,17.832030999998096,-0.00074,24.758390000000002
430,45309.875,17.875,-0.00073,24.759120000000003
431,45309.917969,17.917969000001904,-0.00072,24.759840000000004
432,45309.957031,17.957030999998096,-0.00071,24.760550000000006
433,45310.0,18.0,-0.00071,24.761260000000007
434,45310.042969,18.042969000001904,-0.0007,24.761960000000006
435,45310.082031,18.082030999998096,-0.0007,24.762660000000004
436,45310.125,18.125,-0.00069,24.763350000000003
437,45310.167969,18.167969000001904,-0.00069,24.76404
438,45310.207031,18.207030999998096,-0.00068,24.76472
439,45310.25,18.25,-0.00068,24.7654
440,45310.292969,18.292969000001904,-0.00068,24.76608
441,45310.332031,18.332030999998096,-0.00067,24.76675
442,45310.375,18.375,-0.00067,24.767419999999998
443,45310.417969,18.417969000001904,-0.00067,24.768089999999997
444,45310.457031,18.457030999998096,-0.00066,24.768749999999997
445,45310.5,18.5,-0.00066,24.769409999999997
446,45310.542969,18.542969000001904,-0.00065,24.770059999999997
447,45310.582031,18.582030999998096,-0.00065,24.770709999999998
448,45310.625,18.625,-0.00065,24.771359999999998
449,45310.667969,18.667969000001904,-0.00064,24.772
450,45310.707031,18.707030999998096,-0.00064,24.77264
451,45310.75,18.75,-0.00064,24.77328
452,45310.792969,18.792969000001904,-0.00063,24.77391
453,45310.832031,18.832030999998096,-0.00063,24.774540000000002
454,45310.875,18.875,-0.00062,24.775160000000003
455,45310.917969,18.917969000001904,-0.00062,24.775780000000005
456,45310.957031,18.957030999998096,-0.00062,24.776400000000006
457,45311.0,19.0,-0.00061,24.777010000000008
458,45311.042969,19.042969000001904,-0.00061,24.77762000000001
459,45311.082031,19.082030999998096,-0.00061,24.77823000000001
460,45311.125,19.125,-0.0006,24.77883000000001
461,45311.167969,19.167969000001904,-0.0006,24.77943000000001
462,45311.207031,19.207030999998096,-0.00059,24.780020000000007
463,45311.25,19.25,-0.00059,24.780610000000006
464,45311.292969,19.292969000001904,-0.00059,24.781200000000005
465,45311.332031,19.332030999998096,-0.00058,24.781780000000005
466,45311.375,19.375,-0.00058,24.782360000000004
467,45311.417969,19.417969000001904,-0.00058,24.782940000000004
468,45311.457031,19.457030999998096,-0.00057,24.783510000000003
469,45311.5,19.5,-0.00057,24.784080000000003
470,45311.542969,19.542969000001904,-0.00056,24.784640000000003
471,45311.582031,19.582030999998096,-0.00056,24.785200000000003
472,45311.625,19.625,-0.00056,24.785760000000003
473,45311.667969,19.667969000001904,-0.00055,24.786310000000004
474,45311.707031,19.707030999998096,-0.00055,24.786860000000004
475,45311.75,19.75,-0.00055,24.787410000000005
476,45311.792969,19.792969000001904,-0.00054,24.787950000000006
477,45311.832031,19.832030999998096,-0.00054,24.788490000000007
478,45311.875,19.875,-0.00054,24.789030000000007
479,45311.917969,19.917969000001904,-0.00053,24.78956000000001
480,45311.957031,19.957030999998096,-0.00053,24.79009000000001
481,45312.0,20.0,-0.00052,24.79061000000001
482,45312.042969,20.042969000001904,-0.00052,24.791130000000013
483,45312.082031,20.082030999998096,-0.00052,24.791650000000015
484,45312.125,20.125,-0.00051,24.792160000000013
485,45312.167969,20.167969000001904,-0.00051,24.79267000000001
486,45312.207031,20.207030999998096,-0.00051,24.79318000000001
487,45312.25,20.25,-0.0005,24.79368000000001
488,45312.292969,20.292969000001904,-0.0005,24.794180000000008
489,45312.332031,20.332030999998096,-0.0005,24.794680000000007
490,45312.375,20.375,-0.00049,24.795170000000006
491,45312.417969,20.417969000001904,-0.00049,24.795660000000005
492,45312.457031,20.457030999998096,-0.00049,24.796150000000004
493,45312.5,20.5,-0.00048,24.796630000000004
494,45312.542969,20.542969000001904,-0.00048,24.797110000000004
495,45312.582031,20.582030999998096,-0.00048,24.797590000000003
496,45312.625,20.625,-0.00047,24.798060000000003
497,45312.667969,20.667969000001904,-0.00047,24.798530000000003
498,45312.707031,20.707030999998096,-0.00046,24.798990000000003
499,45312.75,20.75,-0.00046,24.799450000000004
500,45312.792969,20.792969000001904,-0.00046,24.799910000000004
501,45312.832031,20.832030999998096,-0.00045,24.800360000000005
502,45312.875,20.875,-0.00045,24.800810000000006
503,45312.917969,20.917969000001904,-0.00045,24.801260000000006
504,45312.957031,20.957030999998096,-0.00044,24.801700000000007
505,45313.0,21.0,-0.00044,24.80214000000001
506,45313.042969,21.042969000001904,-0.00044,24.80258000000001
