TIME_S,dk_MINERALIZATION_LAYER_1,dk_NITRIFICATION_LAYER_1,dk_DENITRIFICATION_LAYER_1,dk_MINERALIZATION_LAYER_2,dk_NITRIFICATION_LAYER_2,dk_DENITRIFICATION_LAYER_2,dk_MINERALIZATION_LAYER_3,dk_NITRIFICATION_LAYER_3,dk_DENITRIFICATION_LAYER_3,dk_MINERALIZATION_LAYER_4,dk_NITRIFICATION_LAYER_4,dk_DENITRIFICATION_LAYER_4,dk_MINERALIZATION_LAYER_5,dk_NITRIFICATION_LAYER_5,dk_DENITRIFICATION_LAYER_5,dk_MINERALIZATION_LAYER_6,dk_NITRIFICATION_LAYER_6,dk_DENITRIFICATION_LAYER_6,dk_MINERALIZATION_LAYER_7,dk_NITRIFICATION_LAYER_7,dk_DENITRIFICATION_LAYER_7,dk_MINERALIZATION_LAYER_8,dk_NITRIFICATION_LAYER_8,dk_DENITRIFICATION_LAYER_8,d[H2O],d[H],d[O],d[Charge],d[[AMMONIUM]],d[[NITRATE]],d[[NITROUS_GAS]],d[[ORGANIC_N]],d[[THETA_VMC]]
  0.75922798E+06, -0.29839378E-08, -0.29794395E-08,  0.00000000E+00, -0.11573480E-08, -0.11546851E-08,  0.00000000E+00, -0.51375686E-09, -0.51407190E-09,  0.00000000E+00, -0.14159005E-09, -0.14591082E-09,  0.00000000E+00, -0.81211532E-10, -0.83254537E-10,  0.00000000E+00,  0.00000000E+00, -0.32268022E-11,  0.00000000E+00,  0.00000000E+00, -0.45207671E-11,  0.00000000E+00, -0.32493168E-09, -0.32837291E-09,  0.00000000E+00,  0.44406513E-11, -0.88825907E-11, -0.44401508E-11,  0.35226198E-22, -0.10706391E-10,  0.52135557E-08,  0.00000000E+00, -0.52027751E-08,  0.19324126E-17
  0.75930239E+06, -0.29839378E-08, -0.29794417E-08,  0.00000000E+00, -0.11573480E-08, -0.11546864E-08,  0.00000000E+00, -0.51375686E-09, -0.51407174E-09,  0.00000000E+00, -0.14159005E-09, -0.14590867E-09,  0.00000000E+00, -0.81211532E-10, -0.83253521E-10,  0.00000000E+00,  0.00000000E+00, -0.32251979E-11,  0.00000000E+00,  0.00000000E+00, -0.45185189E-11,  0.00000000E+00, -0.32493168E-09, -0.32837120E-09,  0.00000000E+00,  0.45061534E-11, -0.90131878E-11, -0.45053136E-11,  0.31175808E-22, -0.10701070E-10,  0.52135436E-08,  0.00000000E+00, -0.52027751E-08,  0.19350493E-17
  0.75937679E+06, -0.29839378E-08, -0.29794439E-08,  0.00000000E+00, -0.11573480E-08, -0.11546878E-08,  0.00000000E+00, -0.51375686E-09, -0.51407158E-09,  0.00000000E+00, -0.14159005E-09, -0.14590653E-09,  0.00000000E+00, -0.81211532E-10, -0.83252505E-10,  0.00000000E+00,  0.00000000E+00, -0.32235992E-11,  0.00000000E+00,  0.00000000E+00, -0.45162762E-11,  0.00000000E+00, -0.32493168E-09, -0.32836949E-09,  0.00000000E+00,  0.45711550E-11, -0.91425792E-11, -0.45704522E-11,  0.35721811E-22, -0.10695752E-10,  0.52135397E-08,  0.00000000E+00, -0.52027751E-08,  0.21160851E-17
  0.75945119E+06, -0.29839378E-08, -0.29794462E-08,  0.00000000E+00, -0.11573480E-08, -0.11546891E-08,  0.00000000E+00, -0.51375686E-09, -0.51407142E-09,  0.00000000E+00, -0.14159005E-09, -0.14590438E-09,  0.00000000E+00, -0.81211532E-10, -0.83251495E-10,  0.00000000E+00,  0.00000000E+00, -0.32219949E-11,  0.00000000E+00,  0.00000000E+00, -0.45140280E-11,  0.00000000E+00, -0.32493168E-09, -0.32836778E-09,  0.00000000E+00,  0.46349023E-11, -0.92699045E-11, -0.46343845E-11,  0.33380096E-22, -0.10690436E-10,  0.52135276E-08,  0.00000000E+00, -0.52027752E-08,  0.32084752E-17
  0.75952560E+06, -0.29839378E-08, -0.29794484E-08,  0.00000000E+00, -0.11573480E-08, -0.11546904E-08,  0.00000000E+00, -0.51375686E-09, -0.51407127E-09,  0.00000000E+00, -0.14159005E-09, -0.14590224E-09,  0.00000000E+00, -0.81211532E-10, -0.83250479E-10,  0.00000000E+00,  0.00000000E+00, -0.32203906E-11,  0.00000000E+00,  0.00000000E+00, -0.45117854E-11,  0.00000000E+00, -0.32493168E-09, -0.32836607E-09,  0.00000000E+00,  0.46974424E-11, -0.93951876E-11, -0.46969248E-11,  0.45253413E-22, -0.10685123E-10,  0.52135234E-08,  0.00000000E+00, -0.52027752E-08,  0.23352847E-17
  0.75960000E+06, -0.29839378E-08, -0.29794506E-08,  0.00000000E+00, -0.11573480E-08, -0.11546917E-08,  0.00000000E+00, -0.51375686E-09, -0.51407111E-09,  0.00000000E+00, -0.14159005E-09, -0.14590010E-09,  0.00000000E+00, -0.81211532E-10, -0.83249468E-10,  0.00000000E+00,  0.00000000E+00, -0.32187919E-11,  0.00000000E+00,  0.00000000E+00, -0.45095427E-11,  0.00000000E+00, -0.32493168E-09, -0.32836437E-09,  0.00000000E+00,  0.47576665E-11, -0.95156398E-11, -0.47574305E-11,  0.39960450E-22, -0.10679813E-10,  0.52135194E-08,  0.00000000E+00, -0.52027752E-08,  0.63886397E-18
  0.75967660E+06, -0.30718514E-08, -0.30672344E-08,  0.00000000E+00, -0.11914461E-08, -0.11887129E-08,  0.00000000E+00, -0.52889331E-09, -0.52921666E-09,  0.00000000E+00, -0.14576162E-09, -0.15019644E-09,  0.00000000E+00, -0.83604207E-10, -0.85701141E-10,  0.00000000E+00,  0.00000000E+00, -0.33119785E-11,  0.00000000E+00,  0.00000000E+00, -0.46400994E-11,  0.00000000E+00, -0.33450491E-09, -0.33803698E-09,  0.00000000E+00,  0.49604169E-11, -0.99211896E-11, -0.49599663E-11,  0.33286360E-22, -0.10988999E-10,  0.53671105E-08,  0.00000000E+00, -0.53560608E-08,  0.21453672E-17
  0.75975319E+06, -0.30718514E-08, -0.30672367E-08,  0.00000000E+00, -0.11914461E-08, -0.11887143E-08,  0.00000000E+00, -0.52889331E-09, -0.52921649E-09,  0.00000000E+00, -0.14576162E-09, -0.15019417E-09,  0.00000000E+00, -0.83604207E-10, -0.85700069E-10,  0.00000000E+00,  0.00000000E+00, -0.33102854E-11,  0.00000000E+00,  0.00000000E+00, -0.46377235E-11,  0.00000000E+00, -0.33450491E-09, -0.33803517E-09,  0.00000000E+00,  0.50181366E-11, -0.10036855E-10, -0.50174614E-11,  0.40989297E-22, -0.10983377E-10,  0.53670975E-08,  0.00000000E+00, -0.53560609E-08,  0.19412250E-17
  0.75982979E+06, -0.30718514E-08, -0.30672391E-08,  0.00000000E+00, -0.11914461E-08, -0.11887157E-08,  0.00000000E+00, -0.52889331E-09, -0.52921633E-09,  0.00000000E+00, -0.14576162E-09, -0.15019190E-09,  0.00000000E+00, -0.83604207E-10, -0.85698998E-10,  0.00000000E+00,  0.00000000E+00, -0.33085923E-11,  0.00000000E+00,  0.00000000E+00, -0.46353532E-11,  0.00000000E+00, -0.33450491E-09, -0.33803336E-09,  0.00000000E+00,  0.50719503E-11, -0.10144205E-10, -0.50712653E-11,  0.39151517E-22, -0.10977757E-10,  0.53670928E-08,  0.00000000E+00, -0.53560609E-08,  0.28881064E-17
  0.75990638E+06, -0.30718514E-08, -0.30672414E-08,  0.00000000E+00, -0.11914461E-08, -0.11887171E-08,  0.00000000E+00, -0.52889331E-09, -0.52921617E-09,  0.00000000E+00, -0.14576162E-09, -0.15018964E-09,  0.00000000E+00, -0.83604207E-10, -0.85697927E-10,  0.00000000E+00,  0.00000000E+00, -0.33068992E-11,  0.00000000E+00,  0.00000000E+00, -0.46329773E-11,  0.00000000E+00, -0.33450491E-09, -0.33803156E-09,  0.00000000E+00,  0.51193462E-11, -0.10238876E-10, -0.51184798E-11,  0.33667823E-22, -0.10972141E-10,  0.53670796E-08,  0.00000000E+00, -0.53560609E-08,  0.33673758E-17
  0.75998298E+06, -0.30718514E-08, -0.30672438E-08,  0.00000000E+00, -0.11914461E-08, -0.11887185E-08,  0.00000000E+00, -0.52889331E-09, -0.52921600E-09,  0.00000000E+00, -0.14576162E-09, -0.15018737E-09,  0.00000000E+00, -0.83604207E-10, -0.85696855E-10,  0.00000000E+00,  0.00000000E+00, -0.33052061E-11,  0.00000000E+00,  0.00000000E+00, -0.46306070E-11,  0.00000000E+00, -0.33450491E-09, -0.33802976E-09,  0.00000000E+00,  0.51624347E-11, -0.10325109E-10, -0.51615493E-11,  0.45421910E-22, -0.10966527E-10,  0.53670748E-08,  0.00000000E+00, -0.53560609E-08,  0.10877410E-17
  0.76005957E+06, -0.30718514E-08, -0.30672462E-08,  0.00000000E+00, -0.11914461E-08, -0.11887199E-08,  0.00000000E+00, -0.52889331E-09, -0.52921583E-09,  0.00000000E+00, -0.14576162E-09, -0.15018511E-09,  0.00000000E+00, -0.83604207E-10, -0.85695784E-10,  0.00000000E+00,  0.00000000E+00, -0.33035130E-11,  0.00000000E+00,  0.00000000E+00, -0.46282367E-11,  0.00000000E+00, -0.33450491E-09, -0.33802795E-09,  0.00000000E+00,  0.52014735E-11, -0.10403810E-10, -0.52010625E-11,  0.43734247E-22, -0.10960916E-10,  0.53670615E-08,  0.00000000E+00, -0.53560610E-08,  0.24797525E-17
  0.76013617E+06, -0.30718514E-08, -0.30672485E-08,  0.00000000E+00, -0.11914461E-08, -0.11887213E-08,  0.00000000E+00, -0.52889331E-09, -0.52921567E-09,  0.00000000E+00, -0.14576162E-09, -0.15018284E-09,  0.00000000E+00, -0.83604207E-10, -0.85694712E-10,  0.00000000E+00,  0.00000000E+00, -0.33018255E-11,  0.00000000E+00,  0.00000000E+00, -0.46258719E-11,  0.00000000E+00, -0.33450491E-09, -0.33802615E-09,  0.00000000E+00,  0.52383993E-11, -0.10476895E-10, -0.52377412E-11,  0.43323105E-22, -0.10955308E-10,  0.53670565E-08,  0.00000000E+00, -0.53560610E-08,  0.16536078E-17
  0.76021277E+06, -0.30718514E-08, -0.30672509E-08,  0.00000000E+00, -0.11914461E-08, -0.11887227E-08,  0.00000000E+00, -0.52889331E-09, -0.52921550E-09,  0.00000000E+00, -0.14576162E-09, -0.15018058E-09,  0.00000000E+00, -0.83604207E-10, -0.85693647E-10,  0.00000000E+00,  0.00000000E+00, -0.33001324E-11,  0.00000000E+00,  0.00000000E+00, -0.46235071E-11,  0.00000000E+00, -0.33450491E-09, -0.33802434E-09,  0.00000000E+00,  0.52710560E-11, -0.10543013E-10, -0.52707194E-11,  0.40252974E-22, -0.10949703E-10,  0.53670430E-08,  0.00000000E+00, -0.53560610E-08,  0.25904972E-17
  0.76028936E+06, -0.30718514E-08, -0.30672532E-08,  0.00000000E+00, -0.11914461E-08, -0.11887241E-08,  0.00000000E+00, -0.52889331E-09, -0.52921534E-09,  0.00000000E+00, -0.14576162E-09, -0.15017832E-09,  0.00000000E+00, -0.83604207E-10, -0.85692575E-10,  0.00000000E+00,  0.00000000E+00, -0.32984449E-11,  0.00000000E+00,  0.00000000E+00, -0.46211368E-11,  0.00000000E+00, -0.33450491E-09, -0.33802255E-09,  0.00000000E+00,  0.53027243E-11, -0.10605882E-10, -0.53019675E-11,  0.46209783E-22, -0.10944101E-10,  0.53670379E-08,  0.00000000E+00, -0.53560610E-08,  0.29232172E-17
  0.76036596E+06, -0.30718514E-08, -0.30672556E-08,  0.00000000E+00, -0.11914461E-08, -0.11887255E-08,  0.00000000E+00, -0.52889331E-09, -0.52921518E-09,  0.00000000E+00, -0.14576162E-09, -0.15017606E-09,  0.00000000E+00, -0.83604207E-10, -0.85691504E-10,  0.00000000E+00,  0.00000000E+00, -0.32967573E-11,  0.00000000E+00,  0.00000000E+00, -0.46187720E-11,  0.00000000E+00, -0.33450491E-09, -0.33802075E-09,  0.00000000E+00,  0.53330864E-11, -0.10666043E-10, -0.53328118E-11,  0.46936825E-22, -0.10938502E-10,  0.53670242E-08,  0.00000000E+00, -0.53560611E-08,  0.25711378E-17
  0.76044255E+06, -0.30718514E-08, -0.30672579E-08,  0.00000000E+00, -0.11914461E-08, -0.11887269E-08,  0.00000000E+00, -0.52889331E-09, -0.52921501E-09,  0.00000000E+00, -0.14576162E-09, -0.15017381E-09,  0.00000000E+00, -0.83604207E-10, -0.85690438E-10,  0.00000000E+00,  0.00000000E+00, -0.32950698E-11,  0.00000000E+00,  0.00000000E+00, -0.46164128E-11,  0.00000000E+00, -0.33450491E-09, -0.33801895E-09,  0.00000000E+00,  0.53635629E-11, -0.10726707E-10, -0.53631945E-11,  0.41253830E-22, -0.10932905E-10,  0.53670189E-08,  0.00000000E+00, -0.53560611E-08,  0.18123003E-17
  0.76051915E+06, -0.30718514E-08, -0.30672603E-08,  0.00000000E+00, -0.11914461E-08, -0.11887283E-08,  0.00000000E+00, -0.52889331E-09, -0.52921484E-09,  0.00000000E+00, -0.14576162E-09, -0.15017155E-09,  0.00000000E+00, -0.83604207E-10, -0.85689372E-10,  0.00000000E+00,  0.00000000E+00, -0.32933878E-11,  0.00000000E+00,  0.00000000E+00, -0.46140480E-11,  0.00000000E+00, -0.33450491E-09, -0.33801715E-09,  0.00000000E+00,  0.53928631E-11, -0.10785556E-10, -0.53923682E-11,  0.43386268E-22, -0.10927312E-10,  0.53670136E-08,  0.00000000E+00, -0.53560611E-08,  0.12183310E-17
  0.76059574E+06, -0.30718514E-08, -0.30672626E-08,  0.00000000E+00, -0.11914461E-08, -0.11887297E-08,  0.00000000E+00, -0.52889331E-09, -0.52921468E-09,  0.00000000E+00, -0.14576162E-09, -0.15016929E-09,  0.00000000E+00, -0.83604207E-10, -0.85688306E-10,  0.00000000E+00,  0.00000000E+00, -0.32917002E-11,  0.00000000E+00,  0.00000000E+00, -0.46116888E-11,  0.00000000E+00, -0.33450491E-09, -0.33801535E-09,  0.00000000E+00,  0.54237859E-11, -0.10847729E-10, -0.54234290E-11,  0.40022058E-22, -0.10921721E-10,  0.53670083E-08,  0.00000000E+00, -0.53560611E-08,  0.22250951E-17
  0.76067234E+06, -0.30718514E-08, -0.30672650E-08,  0.00000000E+00, -0.11914461E-08, -0.11887311E-08,  0.00000000E+00, -0.52889331E-09, -0.52921452E-09,  0.00000000E+00, -0.14576162E-09, -0.15016703E-09,  0.00000000E+00, -0.83604207E-10, -0.85687241E-10,  0.00000000E+00,  0.00000000E+00, -0.32900183E-11,  0.00000000E+00,  0.00000000E+00, -0.46093296E-11,  0.00000000E+00, -0.33450491E-09, -0.33801355E-09,  0.00000000E+00,  0.54532406E-11, -0.10906823E-10, -0.54526639E-11,  0.40908581E-22, -0.10916133E-10,  0.53670030E-08,  0.00000000E+00, -0.53560611E-08, -0.58064664E-18
  0.76074894E+06, -0.30718514E-08, -0.30672673E-08,  0.00000000E+00, -0.11914461E-08, -0.11887325E-08,  0.00000000E+00, -0.52889331E-09, -0.52921435E-09,  0.00000000E+00, -0.14576162E-09, -0.15016478E-09,  0.00000000E+00, -0.83604207E-10, -0.85686175E-10,  0.00000000E+00,  0.00000000E+00, -0.32883363E-11,  0.00000000E+00,  0.00000000E+00, -0.46069704E-11,  0.00000000E+00, -0.33450491E-09, -0.33801176E-09,  0.00000000E+00,  0.54862401E-11, -0.10972308E-10, -0.54858711E-11,  0.42799863E-22, -0.10910548E-10,  0.53669977E-08,  0.00000000E+00, -0.53560611E-08,  0.27956804E-17
  0.76082553E+06, -0.30718514E-08, -0.30672697E-08,  0.00000000E+00, -0.11914461E-08, -0.11887338E-08,  0.00000000E+00, -0.52889331E-09, -0.52921419E-09,  0.00000000E+00, -0.14576162E-09, -0.15016253E-09,  0.00000000E+00, -0.83604207E-10, -0.85685109E-10,  0.00000000E+00,  0.00000000E+00, -0.32866487E-11,  0.00000000E+00,  0.00000000E+00, -0.46046111E-11,  0.00000000E+00, -0.33450491E-09, -0.33800997E-09,  0.00000000E+00,  0.55175827E-11, -0.11035110E-10, -0.55171933E-11,  0.42698550E-22, -0.10904966E-10,  0.53669925E-08,  0.00000000E+00, -0.53560611E-08,  0.17042617E-17
  0.76090213E+06, -0.30718514E-08, -0.30672720E-08,  0.00000000E+00, -0.11914461E-08, -0.11887352E-08,  0.00000000E+00, -0.52889331E-09, -0.52921402E-09,  0.00000000E+00, -0.14576162E-09, -0.15016028E-09,  0.00000000E+00, -0.83604207E-10, -0.85684043E-10,  0.00000000E+00,  0.00000000E+00, -0.32849723E-11,  0.00000000E+00,  0.00000000E+00, -0.46022575E-11,  0.00000000E+00, -0.33450491E-09, -0.33800818E-09,  0.00000000E+00,  0.55492262E-11, -0.11098209E-10, -0.55486091E-11,  0.40324492E-22, -0.10899386E-10,  0.53669872E-08,  0.00000000E+00, -0.53560611E-08,  0.33931191E-17
  0.76097872E+06, -0.30718514E-08, -0.30672743E-08,  0.00000000E+00, -0.11914461E-08, -0.11887366E-08,  0.00000000E+00, -0.52889331E-09, -0.52921386E-09,  0.00000000E+00, -0.14576162E-09, -0.15015802E-09,  0.00000000E+00, -0.83604207E-10, -0.85682977E-10,  0.00000000E+00,  0.00000000E+00, -0.32832903E-11,  0.00000000E+00,  0.00000000E+00, -0.45999038E-11,  0.00000000E+00, -0.33450491E-09, -0.33800638E-09,  0.00000000E+00,  0.55824328E-11, -0.11165101E-10, -0.55819042E-11,  0.48266816E-22, -0.10893810E-10,  0.53669820E-08,  0.00000000E+00, -0.53560611E-08,  0.15492469E-17
  0.76105532E+06, -0.30718514E-08, -0.30672767E-08,  0.00000000E+00, -0.11914461E-08, -0.11887380E-08,  0.00000000E+00, -0.52889331E-09, -0.52921370E-09,  0.00000000E+00, -0.14576162E-09, -0.15015578E-09,  0.00000000E+00, -0.83604207E-10, -0.85681917E-10,  0.00000000E+00,  0.00000000E+00, -0.32816083E-11,  0.00000000E+00,  0.00000000E+00, -0.45975501E-11,  0.00000000E+00, -0.33450491E-09, -0.33800459E-09,  0.00000000E+00,  0.56228785E-11, -0.11246295E-10, -0.56226121E-11,  0.42064433E-22, -0.10888236E-10,  0.53669767E-08,  0.00000000E+00, -0.53560611E-08,  0.24596297E-17
  0.76113192E+06, -0.30718514E-08, -0.30672790E-08,  0.00000000E+00, -0.11914461E-08, -0.11887394E-08,  0.00000000E+00, -0.52889331E-09, -0.52921353E-09,  0.00000000E+00, -0.14576162E-09, -0.15015353E-09,  0.00000000E+00, -0.83604207E-10, -0.85680851E-10,  0.00000000E+00,  0.00000000E+00, -0.32799319E-11,  0.00000000E+00,  0.00000000E+00, -0.45951964E-11,  0.00000000E+00, -0.33450491E-09, -0.33800280E-09,  0.00000000E+00,  0.56604899E-11, -0.11321675E-10, -0.56603125E-11,  0.36497972E-22, -0.10882665E-10,  0.53669714E-08,  0.00000000E+00, -0.53560611E-08,  0.10690060E-17
  0.76120851E+06, -0.30718514E-08, -0.30672814E-08,  0.00000000E+00, -0.11914461E-08, -0.11887408E-08,  0.00000000E+00, -0.52889331E-09, -0.52921337E-09,  0.00000000E+00, -0.14576162E-09, -0.15015128E-09,  0.00000000E+00, -0.83604207E-10, -0.85679791E-10,  0.00000000E+00,  0.00000000E+00, -0.32782499E-11,  0.00000000E+00,  0.00000000E+00, -0.45928483E-11,  0.00000000E+00, -0.33450491E-09, -0.33800101E-09,  0.00000000E+00,  0.56967211E-11, -0.11393857E-10, -0.56962496E-11,  0.43483495E-22, -0.10877097E-10,  0.53669661E-08,  0.00000000E+00, -0.53560611E-08,  0.31177838E-17
  0.76128390E+06, -0.30235492E-08, -0.30190534E-08,  0.00000000E+00, -0.11727117E-08, -0.11700502E-08,  0.00000000E+00, -0.52057693E-09, -0.52089179E-09,  0.00000000E+00, -0.14346964E-09, -0.14778808E-09,  0.00000000E+00, -0.82289603E-10, -0.84331503E-10,  0.00000000E+00,  0.00000000E+00, -0.32250536E-11,  0.00000000E+00,  0.00000000E+00, -0.45183135E-11,  0.00000000E+00, -0.32924512E-09, -0.33268448E-09,  0.00000000E+00,  0.56446746E-11, -0.11289867E-10, -0.56440815E-11,  0.35693141E-22, -0.10700588E-10,  0.52825696E-08,  0.00000000E+00, -0.52718417E-08,  0.12135432E-17
  0.76135799E+06, -0.29711002E-08, -0.29666846E-08,  0.00000000E+00, -0.11523688E-08, -0.11497549E-08,  0.00000000E+00, -0.51154657E-09, -0.51185581E-09,  0.00000000E+00, -0.14098090E-09, -0.14522228E-09,  0.00000000E+00, -0.80862139E-10, -0.82867607E-10,  0.00000000E+00,  0.00000000E+00, -0.31675107E-11,  0.00000000E+00,  0.00000000E+00, -0.44377002E-11,  0.00000000E+00, -0.32353376E-09, -0.32691176E-09,  0.00000000E+00,  0.55867777E-11, -0.11173257E-10, -0.55863528E-11,  0.34479684E-22, -0.10509672E-10,  0.51909281E-08,  0.00000000E+00, -0.51803920E-08,  0.19214491E-17
  0.76143082E+06, -0.29208971E-08, -0.29165582E-08,  0.00000000E+00, -0.11328971E-08, -0.11303286E-08,  0.00000000E+00, -0.50290289E-09, -0.50320676E-09,  0.00000000E+00, -0.13859873E-09, -0.14276638E-09,  0.00000000E+00, -0.79495799E-10, -0.81466406E-10,  0.00000000E+00,  0.00000000E+00, -0.31124492E-11,  0.00000000E+00,  0.00000000E+00, -0.43605564E-11,  0.00000000E+00, -0.31806696E-09, -0.32138624E-09,  0.00000000E+00,  0.55347759E-11, -0.11069757E-10, -0.55344037E-11,  0.41020135E-22, -0.10326977E-10,  0.51032108E-08,  0.00000000E+00, -0.50928582E-08,  0.19252655E-17
  0.76150248E+06, -0.28740427E-08, -0.28697755E-08,  0.00000000E+00, -0.11147242E-08, -0.11121981E-08,  0.00000000E+00, -0.49483578E-09, -0.49513463E-09,  0.00000000E+00, -0.13637545E-09, -0.14047425E-09,  0.00000000E+00, -0.78220602E-10, -0.80158652E-10,  0.00000000E+00,  0.00000000E+00, -0.30610348E-11,  0.00000000E+00,  0.00000000E+00, -0.42885195E-11,  0.00000000E+00, -0.31296482E-09, -0.31622926E-09,  0.00000000E+00,  0.54869045E-11, -0.10974555E-10, -0.54864648E-11,  0.34238825E-22, -0.10156378E-10,  0.50213445E-08,  0.00000000E+00, -0.50111632E-08,  0.18202800E-17
  0.76157305E+06, -0.28302804E-08, -0.28260802E-08,  0.00000000E+00, -0.10977506E-08, -0.10952641E-08,  0.00000000E+00, -0.48730104E-09, -0.48759520E-09,  0.00000000E+00, -0.13429889E-09, -0.13833336E-09,  0.00000000E+00, -0.77029555E-10, -0.78937185E-10,  0.00000000E+00,  0.00000000E+00, -0.30129788E-11,  0.00000000E+00,  0.00000000E+00, -0.42212012E-11,  0.00000000E+00, -0.30819938E-09, -0.31141258E-09,  0.00000000E+00,  0.54431802E-11, -0.10886500E-10, -0.54428656E-11,  0.41819456E-22, -0.99969424E-11,  0.49448808E-08,  0.00000000E+00, -0.49348595E-08,  0.25598274E-17
  0.76164261E+06, -0.27897024E-08, -0.27855644E-08,  0.00000000E+00, -0.10820120E-08, -0.10795624E-08,  0.00000000E+00, -0.48031456E-09, -0.48060437E-09,  0.00000000E+00, -0.13237344E-09, -0.13634818E-09,  0.00000000E+00, -0.75925177E-10, -0.77804568E-10,  0.00000000E+00,  0.00000000E+00, -0.29683811E-11,  0.00000000E+00,  0.00000000E+00, -0.41587178E-11,  0.00000000E+00, -0.30378070E-09, -0.30694634E-09,  0.00000000E+00,  0.54033756E-11, -0.10807816E-10, -0.54030419E-11,  0.41225673E-22, -0.98489710E-11,  0.48739807E-08,  0.00000000E+00, -0.48641080E-08,  0.10916268E-17
  0.76171120E+06, -0.27507888E-08, -0.27467104E-08,  0.00000000E+00, -0.10669190E-08, -0.10645047E-08,  0.00000000E+00, -0.47361464E-09, -0.47390027E-09,  0.00000000E+00, -0.13052696E-09, -0.13444444E-09,  0.00000000E+00, -0.74866097E-10, -0.76718409E-10,  0.00000000E+00,  0.00000000E+00, -0.29256153E-11,  0.00000000E+00,  0.00000000E+00, -0.40988046E-11,  0.00000000E+00, -0.29954326E-09, -0.30266328E-09,  0.00000000E+00,  0.53658682E-11, -0.10732514E-10, -0.53654988E-11,  0.42256422E-22, -0.97070757E-11,  0.48059886E-08,  0.00000000E+00, -0.47962584E-08, -0.99101282E-18
  0.76177887E+06, -0.27136478E-08, -0.27096263E-08,  0.00000000E+00, -0.10525135E-08, -0.10501329E-08,  0.00000000E+00, -0.46721992E-09, -0.46750157E-09,  0.00000000E+00, -0.12876459E-09, -0.13262740E-09,  0.00000000E+00, -0.73855255E-10, -0.75681728E-10,  0.00000000E+00,  0.00000000E+00, -0.28847924E-11,  0.00000000E+00,  0.00000000E+00, -0.40416115E-11,  0.00000000E+00, -0.29549884E-09, -0.29857533E-09,  0.00000000E+00,  0.53306731E-11, -0.10662041E-10, -0.53301614E-11,  0.33719455E-22, -0.95716244E-11,  0.47410938E-08,  0.00000000E+00, -0.47314996E-08,  0.22711694E-17
  0.76184567E+06, -0.26790534E-08, -0.26750850E-08,  0.00000000E+00, -0.10390958E-08, -0.10367465E-08,  0.00000000E+00, -0.46126367E-09, -0.46154159E-09,  0.00000000E+00, -0.12712306E-09, -0.13093491E-09,  0.00000000E+00, -0.72913731E-10, -0.74716100E-10,  0.00000000E+00,  0.00000000E+00, -0.28467284E-11,  0.00000000E+00,  0.00000000E+00, -0.39882819E-11,  0.00000000E+00, -0.29173173E-09, -0.29476764E-09,  0.00000000E+00,  0.52985431E-11, -0.10597470E-10, -0.52980555E-11,  0.47328611E-22, -0.94453322E-11,  0.46806485E-08,  0.00000000E+00, -0.46711811E-08,  0.28226033E-17
  0.76191165E+06, -0.26463159E-08, -0.26423977E-08,  0.00000000E+00, -0.10263982E-08, -0.10240787E-08,  0.00000000E+00, -0.45562711E-09, -0.45590153E-09,  0.00000000E+00, -0.12556964E-09, -0.12933323E-09,  0.00000000E+00, -0.72022738E-10, -0.73802287E-10,  0.00000000E+00,  0.00000000E+00, -0.28106906E-11,  0.00000000E+00,  0.00000000E+00, -0.39377890E-11,  0.00000000E+00, -0.28816683E-09, -0.29116429E-09,  0.00000000E+00,  0.52687048E-11, -0.10537927E-10, -0.52683023E-11,  0.39957770E-22, -0.93257495E-11,  0.46234476E-08,  0.00000000E+00, -0.46141001E-08,  0.29153763E-17
  0.76197684E+06, -0.26143244E-08, -0.26104552E-08,  0.00000000E+00, -0.10139900E-08, -0.10116996E-08,  0.00000000E+00, -0.45011900E-09, -0.45038997E-09,  0.00000000E+00, -0.12405162E-09, -0.12776807E-09,  0.00000000E+00, -0.71152045E-10, -0.72909312E-10,  0.00000000E+00,  0.00000000E+00, -0.27754854E-11,  0.00000000E+00,  0.00000000E+00, -0.38884673E-11,  0.00000000E+00, -0.28468316E-09, -0.28764308E-09,  0.00000000E+00,  0.52382457E-11, -0.10476464E-10, -0.52376528E-11,  0.47076867E-22, -0.92089494E-11,  0.45675501E-08,  0.00000000E+00, -0.45583199E-08,  0.88949680E-18
  0.76204126E+06, -0.25833314E-08, -0.25795098E-08,  0.00000000E+00, -0.10019691E-08, -0.99970681E-09,  0.00000000E+00, -0.44478281E-09, -0.44505046E-09,  0.00000000E+00, -0.12258098E-09, -0.12625178E-09,  0.00000000E+00, -0.70308537E-10, -0.72044209E-10,  0.00000000E+00,  0.00000000E+00, -0.27413904E-11,  0.00000000E+00,  0.00000000E+00, -0.38407000E-11,  0.00000000E+00, -0.28130822E-09, -0.28423178E-09,  0.00000000E+00,  0.52047342E-11, -0.10409806E-10, -0.52039926E-11,  0.33558205E-22, -0.90958151E-11,  0.45133974E-08,  0.00000000E+00, -0.45042807E-08,  0.17966184E-17
