step,date_serial,day,N_Leach_step,cum_NO3N_leached_kgNha
201,45300.332031,8.332030999998096,-0.01038,21.265110000000007
202,45300.375,8.375,-0.01031,21.275420000000008
203,45300.417969,8.417969000001904,-0.01024,21.285660000000007
204,45300.457031,8.457030999998096,-0.01016,21.295820000000006
205,45300.5,8.5,-0.01009,21.305910000000008
206,45300.542969,8.542969000001904,-0.01002,21.31593000000001
207,45300.582031,8.582030999998096,-0.00995,21.32588000000001
208,45300.625,8.625,-0.00988,21.335760000000008
209,45300.667969,8.667969000001904,-0.00981,21.34557000000001
210,45300.707031,8.707030999998096,-0.00974,21.35531000000001
211,45300.75,8.75,-0.00966,21.36497000000001
212,45300.792969,8.792969000001904,-0.00958,21.37455000000001
213,45300.832031,8.832030999998096,-0.89854,22.27309000000001
214,45300.875,8.875,-3.99982,26.27291000000001
215,45300.917969,8.917969000001904,-1.98029,28.25320000000001
216,45300.957031,8.957030999998096,-1.16574,29.41894000000001
217,45301.0,9.0,-0.79605,30.21499000000001
218,45301.042969,9.042969000001904,-0.59217,30.80716000000001
219,45301.082031,9.082030999998096,-0.46626,31.27342000000001
220,45301.125,9.125,-0.38177,31.655190000000008
221,45301.167969,9.167969000001904,-0.32017,31.97536000000001
222,45301.207031,9.207030999998096,-0.27727,32.25263000000001
223,45301.25,9.25,-0.23698,32.48961000000001
224,45301.292969,9.292969000001904,-0.2129,32.70251000000001
225,45301.332031,9.332030999998096,-0.19092,32.89343000000001
226,45301.375,9.375,-0.17034,33.06377000000001
227,45301.417969,9.417969000001904,-0.15337,33.217140000000015
228,45301.457031,9.457030999998096,-0.14242,33.359560000000016
229,45301.5,9.5,-0.13216,33.491720000000015
230,45301.542969,9.542969000001904,-0.12221,33.61393000000002
231,45301.582031,9.582030999998096,-0.11281,33.72674000000002
232,45301.625,9.625,-0.10402,33.83076000000002
233,45301.667969,9.667969000001904,-0.09671,33.92747000000002
234,45301.707031,9.707030999998096,-0.09202,34.01949000000002
235,45301.75,9.75,-0.08757,34.10706000000002
236,45301.792969,9.792969000001904,-0.08315,34.19021000000002
237,45301.832031,9.832030999998096,-0.07886,34.26907000000002
238,45301.875,9.875,-0.07471,34.343780000000024
239,45301.917969,9.917969000001904,-0.07073,34.41451000000002
240,45301.957031,9.957030999998096,-0.06692,34.481430000000024
241,45302.0,10.0,-0.06329,34.54472000000003
242,45302.042969,10.042969000001904,-0.06001,34.604730000000025
243,45302.082031,10.082030999998096,-0.05789,34.662620000000025
244,45302.125,10.125,-0.0561,34.718720000000026
245,45302.167969,10.167969000001904,-0.05428,34.773000000000025
246,45302.207031,10.207030999998096,-0.05248,34.82548000000003
247,45302.25,10.25,-0.05069,34.87617000000003
248,45302.292969,10.292969000001904,-0.04894,34.92511000000003
249,45302.332031,10.332030999998096,-0.04723,34.97234000000003
250,45302.375,10.375,-0.04556,35.01790000000003
251,45302.417969,10.417969000001904,-0.04394,35.06184000000003
252,45302.457031,10.457030999998096,-0.04236,35.104200000000034
253,45302.5,10.5,-0.04082,35.14502000000003
254,45302.542969,10.542969000001904,-0.03933,35.18435000000003
255,45302.582031,10.582030999998096,-0.03789,35.22224000000003
256,45302.625,10.625,-0.03651,35.25875000000003
257,45302.667969,10.667969000001904,-0.03541,35.294160000000026
258,45302.707031,10.707030999998096,-0.03473,35.32889000000003
259,45302.75,10.75,-0.03403,35.36292000000003
260,45302.792969,10.792969000001904,-0.03332,35.396240000000034
261,45302.832031,10.832030999998096,-0.03262,35.428860000000036
262,45302.875,10.875,-0.03192,35.460780000000035
263,45302.917969,10.917969000001904,-0.03122,35.49200000000003
264,45302.957031,10.957030999998096,-0.03053,35.52253000000003
265,45303.0,11.0,-0.02984,35.55237000000003
266,45303.042969,11.042969000001904,-0.02917,35.58154000000003
267,45303.082031,11.082030999998096,-0.0285,35.61004000000003
268,45303.125,11.125,-0.02784,35.63788000000003
269,45303.167969,11.167969000001904,-0.0272,35.66508000000003
270,45303.207031,11.207030999998096,-0.02656,35.691640000000035
271,45303.25,11.25,-0.02593,35.71757000000004
272,45303.292969,11.292969000001904,-0.02532,35.74289000000004
273,45303.332031,11.332030999998096,-0.02471,35.76760000000004
274,45303.375,11.375,-0.02412,35.79172000000004
275,45303.417969,11.417969000001904,-0.02354,35.81526000000004
276,45303.457031,11.457030999998096,-0.02297,35.83823000000004
277,45303.5,11.5,-0.02241,35.86064000000004
278,45303.542969,11.542969000001904,-0.02187,35.88251000000004
279,45303.582031,11.582030999998096,-0.02137,35.903880000000036
280,45303.625,11.625,-0.02104,35.924920000000036
281,45303.667969,11.667969000001904,-0.02079,35.945710000000034
282,45303.707031,11.707030999998096,-0.02053,35.966240000000035
283,45303.75,11.75,-0.02026,35.986500000000035
284,45303.792969,11.792969000001904,-0.02,36.00650000000004
285,45303.832031,11.832030999998096,-0.01973,36.02623000000004
286,45303.875,11.875,-0.01947,36.04570000000004
287,45303.917969,11.917969000001904,-0.0192,36.06490000000004
288,45303.957031,11.957030999998096,-0.01894,36.08384000000004
289,45304.0,12.0,-0.01867,36.10251000000004
290,45304.042969,12.042969000001904,-0.01841,36.12092000000004
291,45304.082031,12.082030999998096,-0.01814,36.13906000000004
292,45304.125,12.125,-0.01788,36.15694000000004
293,45304.167969,12.167969000001904,-0.01763,36.17457000000004
294,45304.207031,12.207030999998096,-0.01737,36.19194000000004
295,45304.25,12.25,-0.01711,36.20905000000004
296,45304.292969,12.292969000001904,-0.01686,36.22591000000004
297,45304.332031,12.332030999998096,-0.01661,36.24252000000004
298,45304.375,12.375,-0.01636,36.25888000000004
299,45304.417969,12.417969000001904,-0.01611,36.27499000000004
300,45304.457031,12.457030999998096,-0.01587,36.29086000000004
301,45304.5,12.5,-0.01563,36.30649000000004
302,45304.542969,12.542969000001904,-0.01539,36.321880000000036
303,45304.582031,12.582030999998096,-0.01515,36.337030000000034
304,45304.625,12.625,-0.01491,36.351940000000035
305,45304.667969,12.667969000001904,-0.01468,36.36662000000003
306,45304.707031,12.707030999998096,-0.01445,36.38107000000003
307,45304.75,12.75,-0.01422,36.39529000000003
308,45304.792969,12.792969000001904,-0.01399,36.40928000000003
309,45304.832031,12.832030999998096,-0.01377,36.42305000000003
310,45304.875,12.875,-0.01355,36.436600000000034
311,45304.917969,12.917969000001904,-0.01333,36.44993000000004
312,45304.957031,12.957030999998096,-0.01312,36.46305000000004
313,45305.0,13.0,-0.01292,36.47597000000004
314,45305.042969,13.042969000001904,-0.01276,36.48873000000004
315,45305.082031,13.082030999998096,-0.01267,36.50140000000004
316,45305.125,13.125,-0.01257,36.513970000000036
317,45305.167969,13.167969000001904,-0.01248,36.52645000000003
318,45305.207031,13.207030999998096,-0.01238,36.53883000000003
319,45305.25,13.25,-0.01228,36.55111000000003
320,45305.292969,13.292969000001904,-0.01218,36.56329000000003
321,45305.332031,13.332030999998096,-0.01208,36.57537000000003
322,45305.375,13.375,-0.01198,36.58735000000003
323,45305.417969,13.417969000001904,-0.01188,36.59923000000003
324,45305.457031,13.457030999998096,-0.01178,36.61101000000003
325,45305.5,13.5,-0.01168,36.62269000000003
326,45305.542969,13.542969000001904,-0.01158,36.63427000000003
327,45305.582031,13.582030999998096,-0.01148,36.64575000000003
328,45305.625,13.625,-0.01138,36.65713000000003
329,45305.667969,13.667969000001904,-0.01128,36.66841000000003
330,45305.707031,13.707030999998096,-0.01118,36.67959000000003
331,45305.75,13.75,-0.01108,36.69067000000003
332,45305.792969,13.792969000001904,-0.01098,36.701650000000036
333,45305.832031,13.832030999998096,-0.01087,36.71252000000003
334,45305.875,13.875,-0.01077,36.723290000000034
335,45305.917969,13.917969000001904,-0.01067,36.73396000000003
336,45305.957031,13.957030999998096,-0.01057,36.74453000000003
337,45306.0,14.0,-0.01048,36.755010000000034
338,45306.042969,14.042969000001904,-0.01038,36.76539000000003
339,45306.082031,14.082030999998096,-0.01028,36.775670000000034
340,45306.125,14.125,-0.01018,36.78585000000003
341,45306.167969,14.167969000001904,-0.01008,36.795930000000034
342,45306.207031,14.207030999998096,-0.00998,36.80591000000003
343,45306.25,14.25,-0.00989,36.81580000000003
344,45306.292969,14.292969000001904,-0.00979,36.825590000000034
345,45306.332031,14.332030999998096,-0.00969,36.83528000000003
346,45306.375,14.375,-0.00959,36.844870000000036
347,45306.417969,14.417969000001904,-0.0095,36.85437000000004
348,45306.457031,14.457030999998096,-0.0094,36.86377000000004
349,45306.5,14.5,-0.00931,36.87308000000004
350,45306.542969,14.542969000001904,-0.00921,36.88229000000004
351,45306.582031,14.582030999998096,-0.00912,36.89141000000004
352,45306.625,14.625,-0.00902,36.90043000000004
353,45306.667969,14.667969000001904,-0.00893,36.90936000000004
354,45306.707031,14.707030999998096,-0.00884,36.91820000000004
355,45306.75,14.75,-0.00874,36.926940000000045
356,45306.792969,14.792969000001904,-0.00865,36.93559000000005
357,45306.832031,14.832030999998096,-0.00856,36.94415000000005
358,45306.875,14.875,-0.00847,36.95262000000005
359,45306.917969,14.917969000001904,-0.00838,36.961000000000055
360,45306.957031,14.957030999998096,-0.00829,36.96929000000006
361,45307.0,15.0,-0.0082,36.97749000000006
362,45307.042969,15.042969000001904,-0.00811,36.98560000000006
363,45307.082031,15.082030999998096,-0.00803,36.99363000000006
364,45307.125,15.125,-0.00795,37.00158000000006
365,45307.167969,15.167969000001904,-0.00791,37.00949000000006
366,45307.207031,15.207030999998096,-0.00787,37.01736000000006
367,45307.25,15.25,-0.00784,37.02520000000006
368,45307.292969,15.292969000001904,-0.0078,37.033000000000065
369,45307.332031,15.332030999998096,-0.00777,37.040770000000066
370,45307.375,15.375,-0.00773,37.04850000000007
371,45307.417969,15.417969000001904,-0.00769,37.056190000000065
372,45307.457031,15.457030999998096,-0.00765,37.06384000000006
373,45307.5,15.5,-0.00761,37.07145000000006
374,45307.542969,15.542969000001904,-0.00758,37.07903000000006
375,45307.582031,15.582030999998096,-0.00754,37.08657000000006
376,45307.625,15.625,-0.0075,37.09407000000006
377,45307.667969,15.667969000001904,-0.00746,37.10153000000006
378,45307.707031,15.707030999998096,-0.00742,37.108950000000064
379,45307.75,15.75,-0.00738,37.11633000000006
380,45307.792969,15.792969000001904,-0.00734,37.12367000000006
381,45307.832031,15.832030999998096,-0.0073,37.13097000000006
382,45307.875,15.875,-0.00726,37.138230000000064
383,45307.917969,15.917969000001904,-0.00722,37.14545000000006
384,45307.957031,15.957030999998096,-0.00718,37.15263000000006
385,45308.0,16.0,-0.00714,37.15977000000006
386,45308.042969,16.042969000001904,-0.0071,37.16687000000006
387,45308.082031,16.082030999998096,-0.00706,37.17393000000006
388,45308.125,16.125,-0.00702,37.18095000000006
389,45308.167969,16.167969000001904,-0.00698,37.18793000000006
390,45308.207031,16.207030999998096,-0.00694,37.19487000000006
391,45308.25,16.25,-0.0069,37.20177000000006
392,45308.292969,16.292969000001904,-0.00686,37.20863000000006
393,45308.332031,16.332030999998096,-0.00682,37.21545000000006
394,45308.375,16.375,-0.00677,37.222220000000064
395,45308.417969,16.417969000001904,-0.00673,37.22895000000006
396,45308.457031,16.457030999998096,-0.00669,37.23564000000006
397,45308.5,16.5,-0.00665,37.24229000000006
398,45308.542969,16.542969000001904,-0.00661,37.24890000000006
399,45308.582031,16.582030999998096,-0.00657,37.25547000000007
400,45308.625,16.625,-0.00653,37.262000000000064
401,45308.667969,16.667969000001904,-0.00649,37.268490000000064
402,45308.707031,16.707030999998096,-0.00645,37.274940000000065
403,45308.75,16.75,-0.0064,37.281340000000064
404,45308.792969,16.792969000001904,-0.00636,37.287700000000065
405,45308.832031,16.832030999998096,-0.00632,37.29402000000007
406,45308.875,16.875,-0.00628,37.300300000000064
407,45308.917969,16.917969000001904,-0.00624,37.30654000000006
408,45308.957031,16.957030999998096,-0.0062,37.31274000000006
409,45309.0,17.0,-0.00616,37.31890000000006
410,45309.042969,17.042969000001904,-0.00612,37.325020000000066
411,45309.082031,17.082030999998096,-0.00608,37.33110000000006
412,45309.125,17.125,-0.00603,37.337130000000066
413,45309.167969,17.167969000001904,-0.00599,37.34312000000006
414,45309.207031,17.207030999998096,-0.00595,37.34907000000006
415,45309.25,17.25,-0.00591,37.35498000000006
416,45309.292969,17.292969000001904,-0.00587,37.36085000000006
417,45309.332031,17.332030999998096,-0.00583,37.366680000000066
418,45309.375,17.375,-0.00579,37.372470000000064
419,45309.417969,17.417969000001904,-0.00575,37.37822000000006
420,45309.457031,17.457030999998096,-0.0057,37.38392000000006
421,45309.5,17.5,-0.00566,37.38958000000006
422,45309.542969,17.542969000001904,-0.00562,37.39520000000006
423,45309.582031,17.582030999998096,-0.00558,37.40078000000006
424,45309.625,17.625,-0.00554,37.406320000000065
425,45309.667969,17.667969000001904,-0.0055,37.41182000000006
426,45309.707031,17.707030999998096,-0.00546,37.41728000000006
427,45309.75,17.75,-0.00542,37.42270000000006
428,45309.792969,17.792969000001904,-0.00538,37.428080000000065
429,45309.832031,17.832030999998096,-0.00534,37.43342000000006
430,45309.875,17.875,-0.0053,37.43872000000006
431,45309.917969,17.917969000001904,-0.00526,37.44398000000006
432,45309.957031,17.957030999998096,-0.00522,37.44920000000006
433,45310.0,18.0,-0.00518,37.454380000000064
434,45310.042969,18.042969000001904,-0.00514,37.45952000000006
435,45310.082031,18.082030999998096,-0.00513,37.46465000000006
436,45310.125,18.125,-0.00511,37.469760000000065
437,45310.167969,18.167969000001904,-0.0051,37.474860000000064
438,45310.207031,18.207030999998096,-0.00508,37.47994000000006
439,45310.25,18.25,-0.00507,37.48501000000007
440,45310.292969,18.292969000001904,-0.00505,37.490060000000064
441,45310.332031,18.332030999998096,-0.00504,37.495100000000065
442,45310.375,18.375,-0.00502,37.50012000000007
443,45310.417969,18.417969000001904,-0.00501,37.505130000000065
444,45310.457031,18.457030999998096,-0.00499,37.510120000000065
445,45310.5,18.5,-0.00498,37.51510000000007
446,45310.542969,18.542969000001904,-0.00496,37.520060000000065
447,45310.582031,18.582030999998096,-0.00495,37.525010000000066
448,45310.625,18.625,-0.00493,37.52994000000007
449,45310.667969,18.667969000001904,-0.00491,37.53485000000007
450,45310.707031,18.707030999998096,-0.0049,37.53975000000007
451,45310.75,18.75,-0.00488,37.54463000000007
452,45310.792969,18.792969000001904,-0.00487,37.549500000000066
453,45310.832031,18.832030999998096,-0.00485,37.55435000000006
454,45310.875,18.875,-0.00483,37.55918000000006
455,45310.917969,18.917969000001904,-0.00482,37.564000000000064
456,45310.957031,18.957030999998096,-0.0048,37.56880000000007
457,45311.0,19.0,-0.00478,37.573580000000064
458,45311.042969,19.042969000001904,-0.00476,37.57834000000006
459,45311.082031,19.082030999998096,-0.00475,37.58309000000006
460,45311.125,19.125,-0.00473,37.587820000000065
461,45311.167969,19.167969000001904,-0.00471,37.59253000000007
462,45311.207031,19.207030999998096,-0.00469,37.597220000000064
463,45311.25,19.25,-0.00468,37.601900000000064
464,45311.292969,19.292969000001904,-0.00466,37.606560000000066
465,45311.332031,19.332030999998096,-0.00464,37.61120000000007
466,45311.375,19.375,-0.00462,37.61582000000007
467,45311.417969,19.417969000001904,-0.00461,37.62043000000007
468,45311.457031,19.457030999998096,-0.00459,37.62502000000007
469,45311.5,19.5,-0.00457,37.62959000000007
470,45311.542969,19.542969000001904,-0.00455,37.63414000000007
471,45311.582031,19.582030999998096,-0.00453,37.638670000000076
472,45311.625,19.625,-0.00451,37.64318000000008
473,45311.667969,19.667969000001904,-0.0045,37.64768000000008
474,45311.707031,19.707030999998096,-0.00448,37.65216000000008
475,45311.75,19.75,-0.00446,37.65662000000008
476,45311.792969,19.792969000001904,-0.00444,37.661060000000084
477,45311.832031,19.832030999998096,-0.00442,37.66548000000009
478,45311.875,19.875,-0.0044,37.669880000000084
479,45311.917969,19.917969000001904,-0.00438,37.67426000000008
480,45311.957031,19.957030999998096,-0.00436,37.67862000000008
481,45312.0,20.0,-0.00435,37.68297000000008
482,45312.042969,20.042969000001904,-0.00433,37.687300000000086
483,45312.082031,20.082030999998096,-0.00431,37.69161000000008
484,45312.125,20.125,-0.00429,37.69590000000008
485,45312.167969,20.167969000001904,-0.00427,37.70017000000008
486,45312.207031,20.207030999998096,-0.00425,37.70442000000008
487,45312.25,20.25,-0.00423,37.70865000000008
488,45312.292969,20.292969000001904,-0.00421,37.71286000000008
489,45312.332031,20.332030999998096,-0.00419,37.71705000000008
490,45312.375,20.375,-0.00417,37.72122000000008
491,45312.417969,20.417969000001904,-0.00415,37.72537000000008
492,45312.457031,20.457030999998096,-0.00413,37.72950000000009
493,45312.5,20.5,-0.00411,37.733610000000084
494,45312.542969,20.542969000001904,-0.00409,37.73770000000008
