TIME_S,dk_MINERALIZATION_LAYER_1,dk_NITRIFICATION_LAYER_1,dk_DENITRIFICATION_LAYER_1,dk_MINERALIZATION_LAYER_2,dk_NITRIFICATION_LAYER_2,dk_DENITRIFICATION_LAYER_2,dk_MINERALIZATION_LAYER_3,dk_NITRIFICATION_LAYER_3,dk_DENITRIFICATION_LAYER_3,dk_MINERALIZATION_LAYER_4,dk_NITRIFICATION_LAYER_4,dk_DENITRIFICATION_LAYER_4,dk_MINERALIZATION_LAYER_5,dk_NITRIFICATION_LAYER_5,dk_DENITRIFICATION_LAYER_5,dk_MINERALIZATION_LAYER_6,dk_NITRIFICATION_LAYER_6,dk_DENITRIFICATION_LAYER_6,dk_MINERALIZATION_LAYER_7,dk_NITRIFICATION_LAYER_7,dk_DENITRIFICATION_LAYER_7,dk_MINERALIZATION_LAYER_8,dk_NITRIFICATION_LAYER_8,dk_DENITRIFICATION_LAYER_8,d[H2O],d[H],d[O],d[Charge],d[[AMMONIUM]],d[[NITRATE]],d[[NITROUS_GAS]],d[[ORGANIC_N]],d[[THETA_VMC]]
  0.12146400E+06, -0.23452408E-07, -0.25634029E-07, -0.48677662E-08, -0.15262985E-07, -0.12523172E-07, -0.96608710E-09, -0.49792118E-08, -0.59295775E-08, -0.17608805E-08, -0.11020545E-08, -0.53497380E-08, -0.35991206E-09, -0.43685892E-09, -0.25628261E-08, -0.75654062E-09,  0.00000000E+00, -0.29460272E-08, -0.14754761E-08,  0.00000000E+00, -0.41273979E-08, -0.33427777E-08, -0.62367546E-09, -0.53096953E-08, -0.29253321E-07,  0.20551352E-11, -0.41097510E-11, -0.20547191E-11,  0.92984365E-23, -0.18525268E-07,  0.21599705E-07,  0.21391381E-07, -0.45857194E-07,  0.19132612E-17
  0.12240000E+06, -0.23452109E-07, -0.25620389E-07, -0.49118523E-08, -0.15262826E-07, -0.12540302E-07, -0.96928240E-09, -0.49791715E-08, -0.59236356E-08, -0.17592914E-08, -0.11020507E-08, -0.53231804E-08, -0.35895565E-09, -0.43685763E-09, -0.25495340E-08, -0.75361947E-09,  0.00000000E+00, -0.29276079E-08, -0.14684036E-08,  0.00000000E+00, -0.41015923E-08, -0.33215940E-08, -0.62367426E-09, -0.52803972E-08, -0.29037446E-07,  0.20339093E-11, -0.40677729E-11, -0.20333389E-11,  0.17751644E-22, -0.18409948E-07,  0.21686196E-07,  0.21290223E-07, -0.45856689E-07,  0.17463808E-17
  0.12412800E+06, -0.43295648E-07, -0.47274151E-07, -0.91364349E-08, -0.28177231E-07, -0.23182751E-07, -0.17922634E-08, -0.91922424E-08, -0.10925041E-07, -0.32388010E-08, -0.20345480E-08, -0.97786871E-08, -0.65891033E-09, -0.80650401E-09, -0.46824462E-08, -0.13813206E-08,  0.00000000E+00, -0.53710224E-08, -0.26871936E-08,  0.00000000E+00, -0.75248274E-08, -0.60623450E-08, -0.11513964E-08, -0.96946748E-08, -0.52976486E-07,  0.36651775E-11, -0.73300442E-11, -0.36648212E-11,  0.31348292E-22, -0.33776027E-07,  0.40499850E-07,  0.38966882E-07, -0.84657570E-07,  0.15997620E-18
  0.12506400E+06, -0.23451257E-07, -0.25581957E-07, -0.50376871E-08, -0.15262373E-07, -0.12588550E-07, -0.97859260E-09, -0.49790570E-08, -0.59068967E-08, -0.17553044E-08, -0.11020397E-08, -0.52483706E-08, -0.35639687E-09, -0.43685396E-09, -0.25120917E-08, -0.74568970E-09,  0.00000000E+00, -0.28757228E-08, -0.14491647E-08,  0.00000000E+00, -0.40289011E-08, -0.32639050E-08, -0.62367084E-09, -0.51978675E-08, -0.28431940E-07,  0.19706212E-11, -0.39411436E-11, -0.19703415E-11,  0.10541424E-23, -0.18085106E-07,  0.21921681E-07,  0.21009340E-07, -0.45855252E-07, -0.12254085E-18
  0.12600000E+06, -0.23450957E-07, -0.25568636E-07, -0.50817476E-08, -0.15262214E-07, -0.12605268E-07, -0.98192794E-09, -0.49790168E-08, -0.59010956E-08, -0.17541171E-08, -0.11020359E-08, -0.52224467E-08, -0.35554117E-09, -0.43685268E-09, -0.24991168E-08, -0.74302421E-09,  0.00000000E+00, -0.28577431E-08, -0.14426938E-08,  0.00000000E+00, -0.40037114E-08, -0.32444532E-08, -0.62366964E-09, -0.51692685E-08, -0.28230699E-07,  0.19523820E-11, -0.39048126E-11, -0.19518693E-11,  0.59751889E-23, -0.17972539E-07,  0.21993085E-07,  0.20917102E-07, -0.45854746E-07, -0.10005885E-17
  0.12772800E+06, -0.43293522E-07, -0.47179191E-07, -0.94506721E-08, -0.28176102E-07, -0.23301932E-07, -0.18160479E-08, -0.91919566E-08, -0.10883687E-07, -0.32305607E-08, -0.20345206E-08, -0.95938797E-08, -0.65294418E-09, -0.80649487E-09, -0.45899501E-08, -0.13625916E-08,  0.00000000E+00, -0.52428476E-08, -0.26416992E-08,  0.00000000E+00, -0.73452539E-08, -0.59256581E-08, -0.11513879E-08, -0.94907968E-08, -0.51535902E-07,  0.35186575E-11, -0.70383228E-11, -0.35182957E-11,  0.28525307E-22, -0.32973550E-07,  0.41011466E-07,  0.38308042E-07, -0.84653984E-07,  0.15929272E-17
  0.12866400E+06, -0.23450105E-07, -0.25531101E-07, -0.52073291E-08, -0.15261762E-07, -0.12652354E-07, -0.99163016E-09, -0.49789022E-08, -0.58847534E-08, -0.17511831E-08, -0.11020249E-08, -0.51494219E-08, -0.35324849E-09, -0.43684901E-09, -0.24625679E-08, -0.73577356E-09,  0.00000000E+00, -0.28070962E-08, -0.14250562E-08,  0.00000000E+00, -0.39327549E-08, -0.31915318E-08, -0.62366623E-09, -0.50887082E-08, -0.27668276E-07,  0.18931509E-11, -0.37867115E-11, -0.18927389E-11,  0.29633746E-23, -0.17655448E-07,  0.22184732E-07,  0.20662015E-07, -0.45853309E-07,  0.11813466E-18
  0.12960000E+06, -0.23449806E-07, -0.25518090E-07, -0.52513050E-08, -0.15261603E-07, -0.12668669E-07, -0.99508881E-09, -0.49788620E-08, -0.58790898E-08, -0.17503342E-08, -0.11020211E-08, -0.51241165E-08, -0.35247930E-09, -0.43684772E-09, -0.24499026E-08, -0.73334169E-09,  0.00000000E+00, -0.27895456E-08, -0.14191101E-08,  0.00000000E+00, -0.39081663E-08, -0.31736945E-08, -0.62366503E-09, -0.50607917E-08, -0.27482220E-07,  0.18758571E-11, -0.37509218E-11, -0.18754916E-11,  0.13391409E-22, -0.17545567E-07,  0.22240801E-07,  0.20578787E-07, -0.45852804E-07, -0.65645406E-18
  0.13132800E+06, -0.43291396E-07, -0.47086447E-07, -0.97642527E-08, -0.28174973E-07, -0.23418241E-07, -0.18407027E-08, -0.91916709E-08, -0.10843313E-07, -0.32246994E-08, -0.20344933E-08, -0.94134820E-08, -0.64758081E-09, -0.80648573E-09, -0.44996612E-08, -0.13454350E-08,  0.00000000E+00, -0.51177316E-08, -0.25999505E-08,  0.00000000E+00, -0.71699658E-08, -0.58004445E-08, -0.11513794E-08, -0.92917840E-08, -0.50203492E-07,  0.33855394E-11, -0.67709302E-11, -0.33850216E-11,  0.27855754E-22, -0.32190223E-07,  0.41414073E-07,  0.37713282E-07, -0.84650398E-07,  0.13723398E-17
  0.13226400E+06, -0.23448954E-07, -0.25481431E-07, -0.53766270E-08, -0.15261150E-07, -0.12714621E-07, -0.10051128E-08, -0.49787474E-08, -0.58631349E-08, -0.17483006E-08, -0.11020101E-08, -0.50528341E-08, -0.35041801E-09, -0.43684406E-09, -0.24142258E-08, -0.72667543E-09,  0.00000000E+00, -0.27401073E-08, -0.14029379E-08,  0.00000000E+00, -0.38389031E-08, -0.31252608E-08, -0.62366161E-09, -0.49821538E-08, -0.26962765E-07,  0.18195381E-11, -0.36384905E-11, -0.18189883E-11,  0.32629795E-23, -0.17236044E-07,  0.22389316E-07,  0.20349049E-07, -0.45851367E-07,  0.26045137E-18
  0.13320000E+06, -0.23448654E-07, -0.25468724E-07, -0.54205093E-08, -0.15260991E-07, -0.12730542E-07, -0.10086749E-08, -0.49787072E-08, -0.58576055E-08, -0.17477448E-08, -0.11020062E-08, -0.50281326E-08, -0.34972675E-09, -0.43684277E-09, -0.24018627E-08, -0.72444860E-09,  0.00000000E+00, -0.27229755E-08, -0.13974829E-08,  0.00000000E+00, -0.38149013E-08, -0.31089168E-08, -0.62366041E-09, -0.49549035E-08, -0.26791373E-07,  0.18034813E-11, -0.36073909E-11, -0.18029796E-11,  0.10245095E-22, -0.17128785E-07,  0.22430773E-07,  0.20274439E-07, -0.45850862E-07,  0.12988568E-17
  0.13492800E+06, -0.43289270E-07, -0.46995865E-07, -0.10077131E-07, -0.28173844E-07, -0.23531748E-07, -0.18660864E-08, -0.91913851E-08, -0.10803896E-07, -0.32209043E-08, -0.20344660E-08, -0.92373886E-08, -0.64274769E-09, -0.80647659E-09, -0.44115267E-08, -0.13297290E-08,  0.00000000E+00, -0.49956014E-08, -0.25615644E-08,  0.00000000E+00, -0.69988608E-08, -0.56859627E-08, -0.11513708E-08, -0.90975202E-08, -0.48975378E-07,  0.32607031E-11, -0.65205733E-11, -0.32601492E-11,  0.14679627E-22, -0.31425590E-07,  0.41712915E-07,  0.37179755E-07, -0.84646813E-07,  0.53394805E-19
  0.13586400E+06, -0.23447802E-07, -0.25432919E-07, -0.55455292E-08, -0.15260538E-07, -0.12775387E-07, -0.10189758E-08, -0.49785926E-08, -0.58420286E-08, -0.17465010E-08, -0.11019953E-08, -0.49585510E-08, -0.34786120E-09, -0.43683910E-09, -0.23670373E-08, -0.71835858E-09,  0.00000000E+00, -0.26747170E-08, -0.13825699E-08,  0.00000000E+00, -0.37472910E-08, -0.30647185E-08, -0.62365699E-09, -0.48781422E-08, -0.26312846E-07,  0.17523815E-11, -0.35044409E-11, -0.17518662E-11,  0.11168642E-22, -0.16826648E-07,  0.22538716E-07,  0.20068680E-07, -0.45849425E-07,  0.11303805E-17
  0.13680000E+06, -0.23447503E-07, -0.25420508E-07, -0.55893037E-08, -0.15260379E-07, -0.12790925E-07, -0.10226283E-08, -0.49785524E-08, -0.58366302E-08, -0.17462048E-08, -0.11019914E-08, -0.49344389E-08, -0.34724020E-09, -0.43683782E-09, -0.23549692E-08, -0.71630952E-09,  0.00000000E+00, -0.26579940E-08, -0.13775278E-08,  0.00000000E+00, -0.37238620E-08, -0.30498050E-08, -0.62365579E-09, -0.48515421E-08, -0.26155554E-07,  0.17378444E-11, -0.34755072E-11, -0.17374589E-11,  0.10447705E-22, -0.16721949E-07,  0.22566298E-07,  0.20002287E-07, -0.45848920E-07,  0.10178317E-17
  0.13852800E+06, -0.43287145E-07, -0.46907395E-07, -0.10389204E-07, -0.28172715E-07, -0.23642519E-07, -0.18921068E-08, -0.91910994E-08, -0.10765413E-07, -0.32189270E-08, -0.20344386E-08, -0.90654969E-08, -0.63839642E-09, -0.80646744E-09, -0.43254952E-08, -0.13152899E-08,  0.00000000E+00, -0.48763857E-08, -0.25260103E-08,  0.00000000E+00, -0.68318391E-08, -0.55811162E-08, -0.11513623E-08, -0.89078922E-08, -0.47852296E-07,  0.31454137E-11, -0.62912308E-11, -0.31449579E-11,  0.19979439E-22, -0.30679204E-07,  0.41909105E-07,  0.36706676E-07, -0.84643227E-07,  0.78718285E-18
  0.13946400E+06, -0.23446651E-07, -0.25385537E-07, -0.57139843E-08, -0.15259927E-07, -0.12834688E-07, -0.10331707E-08, -0.49784379E-08, -0.58214223E-08, -0.17456624E-08, -0.11019805E-08, -0.48665176E-08, -0.34555690E-09, -0.43683415E-09, -0.23209747E-08, -0.71069290E-09,  0.00000000E+00, -0.26108872E-08, -0.13636446E-08,  0.00000000E+00, -0.36578652E-08, -0.30089011E-08, -0.62365238E-09, -0.47766125E-08, -0.25722932E-07,  0.31274100E-11, -0.33826529E-11, -0.16788147E-11,  0.71012333E-20, -0.16427022E-07,  0.22629962E-07,  0.19822273E-07, -0.45847482E-07,  0.52610882E-14
  0.14040000E+06, -0.23446351E-07, -0.25373415E-07, -0.57576366E-08, -0.15259768E-07, -0.12849851E-07, -0.10369018E-08, -0.49783976E-08, -0.58161517E-08, -0.17456030E-08, -0.11019766E-08, -0.48429807E-08, -0.34499256E-09, -0.43683286E-09, -0.23091946E-08, -0.70879153E-09,  0.00000000E+00, -0.25945633E-08, -0.13589177E-08,  0.00000000E+00, -0.36349953E-08, -0.29947773E-08, -0.62365118E-09, -0.47506472E-08, -0.25583676E-07,  0.16804332E-11, -0.33606108E-11, -0.16801693E-11,  0.79102952E-23, -0.16324821E-07,  0.22640504E-07,  0.19765649E-07, -0.45846977E-07, -0.25097979E-18
  0.14212800E+06, -0.43285019E-07, -0.46820984E-07, -0.10700369E-07, -0.28171585E-07, -0.23750619E-07, -0.19186802E-08, -0.91908137E-08, -0.10727841E-07, -0.32185322E-08, -0.20344113E-08, -0.88977066E-08, -0.63445382E-09, -0.80645829E-09, -0.42415166E-08, -0.13018952E-08,  0.00000000E+00, -0.47600150E-08, -0.24927153E-08,  0.00000000E+00, -0.66688032E-08, -0.54818517E-08, -0.11513538E-08, -0.87227893E-08, -0.46846474E-07,  0.30388284E-11, -0.60781220E-11, -0.30382872E-11,  0.16913345E-22, -0.29950630E-07,  0.41995323E-07,  0.36297488E-07, -0.84639642E-07,  0.21343344E-17
  0.14306400E+06, -0.23445499E-07, -0.25339259E-07, -0.58819350E-08, -0.15259315E-07, -0.12892560E-07, -0.10476529E-08, -0.49782831E-08, -0.58013040E-08, -0.17456229E-08, -0.11019657E-08, -0.47766800E-08, -0.34346940E-09, -0.43682920E-09, -0.22760113E-08, -0.70356674E-09,  0.00000000E+00, -0.25485807E-08, -0.13459061E-08,  0.00000000E+00, -0.35705734E-08, -0.29558983E-08, -0.62364776E-09, -0.46775057E-08, -0.25186761E-07,  0.23745840E-11, -0.32646121E-11, -0.15912736E-11,  0.23801101E-20, -0.16036933E-07,  0.22671663E-07,  0.19605406E-07, -0.45845540E-07,  0.25692159E-14
  0.14400000E+06, -0.23445200E-07, -0.25327418E-07, -0.59254499E-08, -0.15259156E-07, -0.12907357E-07, -0.10514513E-08, -0.49782429E-08, -0.57961583E-08, -0.17457555E-08, -0.11019618E-08, -0.47537048E-08, -0.34295522E-09, -0.43682791E-09, -0.22645123E-08, -0.70179439E-09,  0.00000000E+00, -0.25326463E-08, -0.13414751E-08,  0.00000000E+00, -0.35482493E-08, -0.29426141E-08, -0.62364656E-09, -0.46521600E-08, -0.25050795E-07,  0.16170620E-11, -0.32335093E-11, -0.16166751E-11, -0.17550954E-23, -0.15937171E-07,  0.22679918E-07,  0.19551146E-07, -0.45845035E-07,  0.18769708E-17
  0.14572800E+06, -0.43282894E-07, -0.46736585E-07, -0.11010512E-07, -0.28170456E-07, -0.23856113E-07, -0.19457272E-08, -0.91905279E-08, -0.10691159E-07, -0.32194798E-08, -0.20343840E-08, -0.87339198E-08, -0.63086440E-09, -0.80644915E-09, -0.41595419E-08, -0.12894057E-08,  0.00000000E+00, -0.46464214E-08, -0.24614929E-08,  0.00000000E+00, -0.65096580E-08, -0.53882971E-08, -0.11513453E-08, -0.85421035E-08, -0.45874172E-07,  0.29278992E-11, -0.58559518E-11, -0.29274841E-11,  0.22856936E-22, -0.29239442E-07,  0.42055570E-07,  0.35909977E-07, -0.84636056E-07,  0.77840512E-18
  0.14666400E+06, -0.23444348E-07, -0.25294057E-07, -0.60493161E-08, -0.15258704E-07, -0.12949036E-07, -0.10623807E-08, -0.49781283E-08, -0.57816621E-08, -0.17462998E-08, -0.11019509E-08, -0.46889861E-08, -0.34156410E-09, -0.43682425E-09, -0.22321208E-08, -0.69691460E-09,  0.00000000E+00, -0.24877610E-08, -0.13292592E-08,  0.00000000E+00, -0.34853648E-08, -0.29059802E-08, -0.62364315E-09, -0.45807639E-08, -0.24666188E-07,  0.15735217E-11, -0.31469001E-11, -0.15730902E-11,  0.71730458E-23, -0.15656153E-07,  0.22701850E-07,  0.19398952E-07, -0.45843598E-07, -0.33719553E-18
  0.14760000E+06, -0.23444049E-07, -0.25282492E-07, -0.60926738E-08, -0.15258545E-07, -0.12963476E-07, -0.10662367E-08, -0.49780881E-08, -0.57766382E-08, -0.17466012E-08, -0.11019470E-08, -0.46665590E-08, -0.34109350E-09, -0.43682296E-09, -0.22208962E-08, -0.69525573E-09,  0.00000000E+00, -0.24722069E-08, -0.13250929E-08,  0.00000000E+00, -0.34635734E-08, -0.28934313E-08, -0.62364194E-09, -0.45560230E-08, -0.24535804E-07,  0.15583213E-11, -0.31167053E-11, -0.15578193E-11,  0.45639192E-23, -0.15558771E-07,  0.22705678E-07,  0.19348095E-07, -0.45843093E-07,  0.12994467E-17
  0.14932800E+06, -0.43280768E-07, -0.46654150E-07, -0.11319498E-07, -0.28169327E-07, -0.23959063E-07, -0.19731823E-08, -0.91902422E-08, -0.10655346E-07, -0.32216225E-08, -0.20343567E-08, -0.85740410E-08, -0.62757920E-09, -0.80644001E-09, -0.40795231E-08, -0.12777139E-08,  0.00000000E+00, -0.45355386E-08, -0.24321294E-08,  0.00000000E+00, -0.63543107E-08, -0.52999432E-08, -0.11513368E-08, -0.83657294E-08, -0.44941737E-07,  0.28249948E-11, -0.56494049E-11, -0.28244843E-11,  0.13238744E-22, -0.28545226E-07,  0.42084312E-07,  0.35546705E-07, -0.84632471E-07,  0.56229326E-18
  0.15026400E+06, -0.23443197E-07, -0.25249907E-07, -0.62160567E-08, -0.15258092E-07, -0.13004149E-07, -0.10773206E-08, -0.49779736E-08, -0.57624853E-08, -0.17476043E-08, -0.11019361E-08, -0.46033845E-08, -0.33981804E-09, -0.43681930E-09, -0.21892776E-08, -0.69068201E-09,  0.00000000E+00, -0.24283928E-08, -0.13135930E-08,  0.00000000E+00, -0.34021896E-08, -0.28588204E-08, -0.62363853E-09, -0.44863306E-08, -0.24168164E-07,  0.15173382E-11, -0.30352510E-11, -0.15168794E-11,  0.39962088E-23, -0.15284459E-07,  0.22714059E-07,  0.19206030E-07, -0.45841656E-07, -0.39312303E-18
  0.15120000E+06, -0.23442898E-07, -0.25238611E-07, -0.62592401E-08, -0.15257933E-07, -0.13018241E-07, -0.10812287E-08, -0.49779334E-08, -0.57575804E-08, -0.17480525E-08, -0.11019322E-08, -0.45814926E-08, -0.33938570E-09, -0.43681801E-09, -0.21783208E-08, -0.68912478E-09,  0.00000000E+00, -0.24132098E-08, -0.13096679E-08,  0.00000000E+00, -0.33809182E-08, -0.28469644E-08, -0.62363733E-09, -0.44621801E-08, -0.24043987E-07,  0.15187794E-11, -0.30374853E-11, -0.15182070E-11, -0.27834132E-23, -0.15189402E-07,  0.22712904E-07,  0.19158826E-07, -0.45841152E-07,  0.10576609E-17
  0.15292800E+06, -0.43278643E-07, -0.46573631E-07, -0.11627202E-07, -0.28168198E-07, -0.24059528E-07, -0.20010012E-08, -0.91899565E-08, -0.10620380E-07, -0.32248115E-08, -0.20343293E-08, -0.84179769E-08, -0.62456238E-09, -0.80643087E-09, -0.40014138E-08, -0.12667390E-08,  0.00000000E+00, -0.44273019E-08, -0.24044648E-08,  0.00000000E+00, -0.62026706E-08, -0.52164801E-08, -0.11513282E-08, -0.81935641E-08, -0.44053629E-07,  0.27522207E-11, -0.55049744E-11, -0.27517918E-11,  0.28300744E-22, -0.27867576E-07,  0.42077592E-07,  0.35209446E-07, -0.84628886E-07, -0.14942909E-18
  0.15386400E+06, -0.23442046E-07, -0.25206782E-07, -0.63820860E-08, -0.15257481E-07, -0.13057933E-07, -0.10924524E-08, -0.49778188E-08, -0.57437624E-08, -0.17494564E-08, -0.11019213E-08, -0.45198253E-08, -0.33821323E-09, -0.43681434E-09, -0.21474566E-08, -0.68482866E-09,  0.00000000E+00, -0.23704413E-08, -0.12988300E-08,  0.00000000E+00, -0.33209993E-08, -0.28142764E-08, -0.62363391E-09, -0.43941508E-08, -0.23694314E-07,  0.14760960E-11, -0.29519356E-11, -0.14756587E-11,  0.12599747E-22, -0.14921636E-07,  0.22706895E-07,  0.19027229E-07, -0.45839715E-07,  0.12588194E-17
  0.15480000E+06, -0.23441746E-07, -0.25195749E-07, -0.64250763E-08, -0.15257322E-07, -0.13071685E-07, -0.10964050E-08, -0.49777786E-08, -0.57389736E-08, -0.17500378E-08, -0.11019174E-08, -0.44984558E-08, -0.33781516E-09, -0.43681306E-09, -0.21367613E-08, -0.68336496E-09,  0.00000000E+00, -0.23556207E-08, -0.12951302E-08,  0.00000000E+00, -0.33002356E-08, -0.28030812E-08, -0.62363272E-09, -0.43705766E-08, -0.23576454E-07,  0.14631376E-11, -0.29265651E-11, -0.14628177E-11,  0.45604452E-23, -0.14828847E-07,  0.22700694E-07,  0.18983682E-07, -0.45839210E-07,  0.11947041E-17
  0.15652800E+06, -0.43276518E-07, -0.46494983E-07, -0.11933506E-07, -0.28167069E-07, -0.24157570E-07, -0.20291216E-08, -0.91896708E-08, -0.10586242E-07, -0.32289622E-08, -0.20343020E-08, -0.82656365E-08, -0.62178665E-09, -0.80642172E-09, -0.39251682E-08, -0.12564253E-08,  0.00000000E+00, -0.43216482E-08, -0.23783900E-08,  0.00000000E+00, -0.60546492E-08, -0.51376740E-08, -0.11513197E-08, -0.80255072E-08, -0.43210496E-07,  0.26527675E-11, -0.53059852E-11, -0.26523512E-11,  0.17120753E-22, -0.27206099E-07,  0.42035056E-07,  0.34898182E-07, -0.84625302E-07, -0.94577108E-19
  0.15746400E+06, -0.23440895E-07, -0.25164660E-07, -0.65473515E-08, -0.15256869E-07, -0.13110419E-07, -0.11077386E-08, -0.49776641E-08, -0.57254827E-08, -0.17518191E-08, -0.11019065E-08, -0.44382599E-08, -0.33673597E-09, -0.43680939E-09, -0.21066336E-08, -0.67932710E-09,  0.00000000E+00, -0.23138728E-08, -0.12849132E-08,  0.00000000E+00, -0.32417465E-08, -0.27722257E-08, -0.62362930E-09, -0.43041706E-08, -0.23244680E-07,  0.14233045E-11, -0.28463497E-11, -0.14228914E-11,  0.11382816E-22, -0.14567471E-07,  0.22680455E-07,  0.18862396E-07, -0.45837773E-07,  0.15079257E-17
  0.15840000E+06, -0.23440595E-07, -0.25153882E-07, -0.65901409E-08, -0.15256710E-07, -0.13123839E-07, -0.11117332E-08, -0.49776239E-08, -0.57208071E-08, -0.17525173E-08, -0.11019026E-08, -0.44174002E-08, -0.33636922E-09, -0.43680810E-09, -0.20961935E-08, -0.67795157E-09,  0.00000000E+00, -0.22994059E-08, -0.12814277E-08,  0.00000000E+00, -0.32214783E-08, -0.27616538E-08, -0.62362810E-09, -0.42811590E-08, -0.23132989E-07,  0.14051270E-11, -0.28104709E-11, -0.14047103E-11,  0.11034043E-22, -0.14476897E-07,  0.22669383E-07,  0.18822391E-07, -0.45837268E-07,  0.77798879E-18
  0.16012800E+06, -0.43274393E-07, -0.46418161E-07, -0.12238357E-07, -0.28165941E-07, -0.24253244E-07, -0.20575293E-08, -0.91893851E-08, -0.10552912E-07, -0.32339519E-08, -0.20342747E-08, -0.81169309E-08, -0.61923148E-09, -0.80641258E-09, -0.38507420E-08, -0.12467332E-08,  0.00000000E+00, -0.42185158E-08, -0.23538190E-08,  0.00000000E+00, -0.59101603E-08, -0.50632839E-08, -0.11513112E-08, -0.78614606E-08, -0.42411247E-07,  0.25650921E-11, -0.51311455E-11, -0.25645585E-11,  0.12930140E-22, -0.26560406E-07,  0.41957986E-07,  0.34612078E-07, -0.84621717E-07,  0.20081853E-17
  0.16106400E+06, -0.23439744E-07, -0.25123515E-07, -0.67118275E-08, -0.15256258E-07, -0.13161637E-07, -0.11231783E-08, -0.49775093E-08, -0.57076355E-08, -0.17546206E-08, -0.11018917E-08, -0.43586406E-08, -0.33537584E-09, -0.43680444E-09, -0.20667847E-08, -0.67415883E-09,  0.00000000E+00, -0.22586542E-08, -0.12717997E-08,  0.00000000E+00, -0.31643851E-08, -0.27325292E-08, -0.62362468E-09, -0.42163377E-08, -0.22818527E-07,  0.13765949E-11, -0.27530300E-11, -0.13761631E-11,  0.60443741E-23, -0.14221758E-07,  0.22635574E-07,  0.18711008E-07, -0.45835831E-07,  0.15335303E-17
  0.16200000E+06, -0.23439444E-07, -0.25112987E-07, -0.67544111E-08, -0.15256099E-07, -0.13174733E-07, -0.11272097E-08, -0.49774691E-08, -0.57030705E-08, -0.17554261E-08, -0.11018878E-08, -0.43382786E-08, -0.33503821E-09, -0.43680315E-09, -0.20565936E-08, -0.67287051E-09,  0.00000000E+00, -0.22445325E-08, -0.12685031E-08,  0.00000000E+00, -0.31446005E-08, -0.27225647E-08, -0.62362348E-09, -0.41938751E-08, -0.22712743E-07,  0.13576431E-11, -0.27159709E-11, -0.13478273E-11, -0.31002895E-23, -0.14133345E-07,  0.22619907E-07,  0.18674383E-07, -0.45835327E-07,  0.32931992E-18
  0.16372800E+06, -0.43272268E-07, -0.46343121E-07, -0.12541720E-07, -0.28164812E-07, -0.24346609E-07, -0.20861986E-08, -0.91890995E-08, -0.10520370E-07, -0.32396990E-08, -0.20342474E-08, -0.79717734E-08, -0.61688156E-09, -0.80640344E-09, -0.37780916E-08, -0.12376355E-08,  0.00000000E+00, -0.41178446E-08, -0.23305622E-08,  0.00000000E+00, -0.57691195E-08, -0.49932700E-08, -0.11513027E-08, -0.77013287E-08, -0.41654020E-07,  0.24789706E-11, -0.49585102E-11, -0.24783345E-11,  0.28124801E-23, -0.25930122E-07,  0.41848283E-07,  0.34349994E-07, -0.84618132E-07,  0.81171180E-18
  0.16466400E+06, -0.23438593E-07, -0.25083324E-07, -0.68754974E-08, -0.15255646E-07, -0.13211619E-07, -0.11387568E-08, -0.49773546E-08, -0.56902105E-08, -0.17578216E-08, -0.11018769E-08, -0.42809210E-08, -0.33412515E-09, -0.43679949E-09, -0.20278866E-08, -0.66930243E-09,  0.00000000E+00, -0.22047534E-08, -0.12593826E-08,  0.00000000E+00, -0.30888698E-08, -0.26951936E-08, -0.62362006E-09, -0.41306007E-08, -0.22414794E-07,  0.13311863E-11, -0.26618824E-11, -0.13307700E-11,  0.50514926E-23, -0.13884295E-07,  0.22573313E-07,  0.18572437E-07, -0.45833890E-07, -0.44148712E-18
  0.16560000E+06, -0.23438293E-07, -0.25073041E-07, -0.69178716E-08, -0.15255487E-07, -0.13224399E-07, -0.11428225E-08, -0.49773144E-08, -0.56857535E-08, -0.17587241E-08, -0.11018730E-08, -0.42610448E-08, -0.33381486E-09, -0.43679820E-09, -0.20179387E-08, -0.66808751E-09,  0.00000000E+00, -0.21909687E-08, -0.12562845E-08,  0.00000000E+00, -0.30695574E-08, -0.26857868E-08, -0.62361887E-09, -0.41086742E-08, -0.22314624E-07,  0.13146097E-11, -0.26288336E-11, -0.13141304E-11,  0.22686255E-23, -0.13797992E-07,  0.22553362E-07,  0.18539008E-07, -0.45833385E-07,  0.29514584E-18
  0.16732800E+06, -0.43270143E-07, -0.46269822E-07, -0.12843577E-07, -0.28163683E-07, -0.24437718E-07, -0.21151116E-08, -0.91888138E-08, -0.10488598E-07, -0.32461314E-08, -0.20342200E-08, -0.78300792E-08, -0.61472451E-09, -0.80639430E-09, -0.37071748E-08, -0.12290508E-08,  0.00000000E+00, -0.40195758E-08, -0.23086353E-08,  0.00000000E+00, -0.56314445E-08, -0.49273267E-08, -0.11512941E-08, -0.75450180E-08, -0.40936847E-07,  0.23998130E-11, -0.47994089E-11, -0.23995216E-11,  0.12943160E-22, -0.25314879E-07,  0.41708037E-07,  0.34110703E-07, -0.84614548E-07,  0.17192844E-17
