step,date_serial,day,N_Leach_step,cum_NO3N_leached_kgNha
1,45292.0,0.0,0.0,0.0
2,45292.042969,0.04296900000190362,-0.00179,0.00179
3,45292.082031,0.08203099999809638,-0.00177,0.00356
4,45292.125,0.125,-0.00176,0.00532
5,45292.167969,0.16796900000190362,-0.00174,0.00706
6,45292.207031,0.20703099999809638,-0.00173,0.008790000000000001
7,45292.25,0.25,-0.00171,0.0105
8,45292.292969,0.2929690000019036,-0.0017,0.0122
9,45292.332031,0.3320309999980964,-0.00168,0.01388
10,45292.375,0.375,-0.00167,0.01555
11,45292.417969,0.4179690000019036,-0.00165,0.0172
12,45292.457031,0.4570309999980964,-0.00163,0.01883
13,45292.5,0.5,-0.00161,0.02044
14,45292.542969,0.5429690000019036,-0.0016,0.02204
15,45292.582031,0.5820309999980964,-0.00158,0.023620000000000002
16,45292.625,0.625,-0.00156,0.02518
17,45292.667969,0.6679690000019036,-0.00153,0.02671
18,45292.707031,0.7070309999980964,-0.00151,0.028220000000000002
19,45292.75,0.75,-0.00149,0.02971
20,45292.792969,0.7929690000019036,-0.00147,0.03118
21,45292.832031,0.8320309999980964,-0.00145,0.03263
22,45292.875,0.875,-2.24402,2.27665
23,45292.917969,0.9179690000019036,-2.92424,5.20089
24,45292.957031,0.9570309999980964,-1.81051,7.0114
25,45293.0,1.0,-1.24269,8.25409
26,45293.042969,1.0429690000019036,-0.92248,9.17657
27,45293.082031,1.0820309999980964,-0.72663,9.9032
28,45293.125,1.125,-0.58314,10.48634
29,45293.167969,1.1679690000019036,-0.49463,10.980970000000001
30,45293.207031,1.2070309999980964,-0.41507,11.396040000000001
31,45293.25,1.25,-0.35876,11.754800000000001
32,45293.292969,1.2929690000019036,-0.31925,12.074050000000002
33,45293.332031,1.3320309999980964,-0.28207,12.35612
34,45293.375,1.375,-0.24877,12.604890000000001
35,45293.417969,1.4179690000019036,-0.22498,12.829870000000001
36,45293.457031,1.4570309999980964,-0.20729,13.037160000000002
37,45293.5,1.5,-0.19004,13.227200000000002
38,45293.542969,1.5429690000019036,-0.1739,13.401100000000001
39,45293.582031,1.5820309999980964,-0.15892,13.560020000000002
40,45293.625,1.625,-0.14524,13.70526
41,45293.667969,1.6679690000019036,-0.13538,13.84064
42,45293.707031,1.7070309999980964,-0.12793,13.96857
43,45293.75,1.75,-0.12055,14.08912
44,45293.792969,1.7929690000019036,-0.11343,14.202549999999999
45,45293.832031,1.8320309999980964,-0.10662,14.309169999999998
46,45293.875,1.875,-0.10015,14.409319999999997
47,45293.917969,1.9179690000019036,-0.094,14.503319999999997
48,45293.957031,1.9570309999980964,-0.0882,14.591519999999997
49,45294.0,2.0,-0.08275,14.674269999999998
50,45294.042969,2.0429690000019036,-0.07828,14.752549999999998
51,45294.082031,2.0820309999980964,-0.07526,14.827809999999998
52,45294.125,2.125,-0.0723,14.900109999999998
53,45294.167969,2.1679690000019036,-0.06938,14.969489999999999
54,45294.207031,2.2070309999980964,-0.06653,15.036019999999999
55,45294.25,2.25,-0.06376,15.099779999999999
56,45294.292969,2.2929690000019036,-0.06108,15.16086
57,45294.332031,2.3320309999980964,-0.05848,15.219339999999999
58,45294.375,2.375,-0.05597,15.27531
59,45294.417969,2.4179690000019036,-0.05356,15.328869999999998
60,45294.457031,2.4570309999980964,-0.05123,15.380099999999999
61,45294.5,2.5,-0.04898,15.429079999999999
62,45294.542969,2.5429690000019036,-0.04683,15.475909999999999
63,45294.582031,2.5820309999980964,-0.04477,15.520679999999999
64,45294.625,2.625,-0.04286,15.563539999999998
65,45294.667969,2.6679690000019036,-0.04151,15.605049999999999
66,45294.707031,2.7070309999980964,-0.04039,15.645439999999999
67,45294.75,2.75,-0.03926,15.6847
68,45294.792969,2.7929690000019036,-0.03815,15.72285
69,45294.832031,2.8320309999980964,-0.03706,15.75991
70,45294.875,2.875,-0.03598,15.79589
71,45294.917969,2.9179690000019036,-0.03493,15.83082
72,45294.957031,2.9570309999980964,-0.03389,15.864709999999999
73,45295.0,3.0,-0.03288,15.89759
74,45295.042969,3.0429690000019036,-0.03189,15.92948
75,45295.082031,3.0820309999980964,-0.03093,15.96041
76,45295.125,3.125,-0.02999,15.9904
77,45295.167969,3.1679690000019036,-0.02907,16.01947
78,45295.207031,3.2070309999980964,-0.02817,16.047639999999998
79,45295.25,3.25,-0.0273,16.074939999999998
80,45295.292969,3.2929690000019036,-0.02645,16.10139
81,45295.332031,3.3320309999980964,-0.02562,16.12701
82,45295.375,3.375,-0.02481,16.151819999999997
83,45295.417969,3.4179690000019036,-0.02402,16.175839999999997
84,45295.457031,3.4570309999980964,-0.02326,16.199099999999998
85,45295.5,3.5,-0.02252,16.221619999999998
86,45295.542969,3.5429690000019036,-0.02181,16.243429999999996
87,45295.582031,3.5820309999980964,-0.0212,16.264629999999997
88,45295.625,3.625,-0.02077,16.285399999999996
89,45295.667969,3.6679690000019036,-0.02036,16.305759999999996
90,45295.707031,3.7070309999980964,-0.01994,16.325699999999994
91,45295.75,3.75,-0.01954,16.345239999999993
92,45295.792969,3.7929690000019036,-0.01913,16.364369999999994
93,45295.832031,3.8320309999980964,-0.01873,16.383099999999995
94,45295.875,3.875,-0.01833,16.401429999999994
95,45295.917969,3.9179690000019036,-0.01794,16.419369999999994
96,45295.957031,3.9570309999980964,-0.01756,16.436929999999993
97,45296.0,4.0,-0.01718,16.454109999999993
98,45296.042969,4.042969000001904,-0.01681,16.470919999999992
99,45296.082031,4.082030999998096,-0.01644,16.487359999999992
100,45296.125,4.125,-0.01608,16.50343999999999
101,45296.167969,4.167969000001904,-0.01573,16.519169999999992
102,45296.207031,4.207030999998096,-0.01538,16.534549999999992
103,45296.25,4.25,-0.01504,16.54958999999999
104,45296.292969,4.292969000001904,-0.0147,16.564289999999993
105,45296.332031,4.332030999998096,-0.01437,16.578659999999992
106,45296.375,4.375,-0.01404,16.592699999999994
107,45296.417969,4.417969000001904,-0.01373,16.606429999999992
108,45296.457031,4.457030999998096,-0.01341,16.619839999999993
109,45296.5,4.5,-0.01311,16.632949999999994
110,45296.542969,4.542969000001904,-0.0128,16.645749999999992
111,45296.582031,4.582030999998096,-0.01251,16.65825999999999
112,45296.625,4.625,-0.01222,16.67047999999999
113,45296.667969,4.667969000001904,-0.01193,16.68240999999999
114,45296.707031,4.707030999998096,-0.01165,16.69405999999999
115,45296.75,4.75,-0.01138,16.70543999999999
116,45296.792969,4.792969000001904,-0.01111,16.716549999999987
117,45296.832031,4.832030999998096,-0.01084,16.72738999999999
118,45296.875,4.875,-0.01058,16.73796999999999
119,45296.917969,4.917969000001904,-0.01033,16.74829999999999
120,45296.957031,4.957030999998096,-0.01009,16.75838999999999
121,45297.0,5.0,-0.00986,16.76824999999999
122,45297.042969,5.042969000001904,-0.00969,16.77793999999999
123,45297.082031,5.082030999998096,-0.00954,16.78747999999999
124,45297.125,5.125,-0.00939,16.79686999999999
125,45297.167969,5.167969000001904,-0.00925,16.806119999999993
126,45297.207031,5.207030999998096,-0.0091,16.815219999999993
127,45297.25,5.25,-0.00896,16.82417999999999
128,45297.292969,5.292969000001904,-0.00881,16.83298999999999
129,45297.332031,5.332030999998096,-0.00867,16.84165999999999
130,45297.375,5.375,-0.00853,16.85018999999999
131,45297.417969,5.417969000001904,-0.00839,16.85857999999999
132,45297.457031,5.457030999998096,-0.00826,16.86683999999999
133,45297.5,5.5,-0.00812,16.87495999999999
134,45297.542969,5.542969000001904,-0.00799,16.88294999999999
135,45297.582031,5.582030999998096,-0.00786,16.89080999999999
136,45297.625,5.625,-0.00773,16.89853999999999
137,45297.667969,5.667969000001904,-0.0076,16.90613999999999
138,45297.707031,5.707030999998096,-0.00747,16.91360999999999
139,45297.75,5.75,-0.00734,16.92094999999999
140,45297.792969,5.792969000001904,-0.00722,16.92816999999999
141,45297.832031,5.832030999998096,-0.0071,16.935269999999992
142,45297.875,5.875,-0.00698,16.94224999999999
143,45297.917969,5.917969000001904,-0.00686,16.94910999999999
144,45297.957031,5.957030999998096,-0.00674,16.95584999999999
145,45298.0,6.0,-0.00662,16.962469999999993
146,45298.042969,6.042969000001904,-0.00651,16.96897999999999
147,45298.082031,6.082030999998096,-0.0064,16.97537999999999
148,45298.125,6.125,-0.00629,16.98166999999999
149,45298.167969,6.167969000001904,-0.00618,16.98784999999999
150,45298.207031,6.207030999998096,-0.00607,16.993919999999992
151,45298.25,6.25,-0.00596,16.999879999999994
152,45298.292969,6.292969000001904,-0.00586,17.005739999999992
153,45298.332031,6.332030999998096,-0.00575,17.01148999999999
154,45298.375,6.375,-0.00565,17.01713999999999
155,45298.417969,6.417969000001904,-0.00555,17.02268999999999
156,45298.457031,6.457030999998096,-0.00545,17.02813999999999
157,45298.5,6.5,-0.00535,17.03348999999999
158,45298.542969,6.542969000001904,-0.00525,17.03873999999999
159,45298.582031,6.582030999998096,-0.00516,17.04389999999999
160,45298.625,6.625,-0.00506,17.04895999999999
161,45298.667969,6.667969000001904,-0.00497,17.05392999999999
162,45298.707031,6.707030999998096,-0.00488,17.05880999999999
163,45298.75,6.75,-0.00479,17.06359999999999
164,45298.792969,6.792969000001904,-0.0047,17.06829999999999
165,45298.832031,6.832030999998096,-0.00461,17.07290999999999
166,45298.875,6.875,-0.00453,17.07743999999999
167,45298.917969,6.917969000001904,-0.00444,17.081879999999988
168,45298.957031,6.957030999998096,-0.00436,17.086239999999986
169,45299.0,7.0,-0.00428,17.090519999999987
170,45299.042969,7.042969000001904,-0.0042,17.094719999999988
171,45299.082031,7.082030999998096,-0.00412,17.09883999999999
172,45299.125,7.125,-0.00405,17.102889999999988
173,45299.167969,7.167969000001904,-0.004,17.10688999999999
174,45299.207031,7.207030999998096,-0.00395,17.11083999999999
175,45299.25,7.25,-0.0039,17.11473999999999
176,45299.292969,7.292969000001904,-0.00385,17.11858999999999
177,45299.332031,7.332030999998096,-0.0038,17.12238999999999
178,45299.375,7.375,-0.00376,17.12614999999999
179,45299.417969,7.417969000001904,-0.00371,17.12985999999999
180,45299.457031,7.457030999998096,-0.00366,17.13351999999999
181,45299.5,7.5,-0.00361,17.13712999999999
182,45299.542969,7.542969000001904,-0.00356,17.14068999999999
183,45299.582031,7.582030999998096,-0.00352,17.14420999999999
184,45299.625,7.625,-0.00347,17.14767999999999
185,45299.667969,7.667969000001904,-0.00343,17.151109999999992
186,45299.707031,7.707030999998096,-0.00338,17.154489999999992
187,45299.75,7.75,-0.00334,17.157829999999993
188,45299.792969,7.792969000001904,-0.00329,17.161119999999993
189,45299.832031,7.832030999998096,-0.00325,17.164369999999995
190,45299.875,7.875,-0.0032,17.167569999999994
191,45299.917969,7.917969000001904,-0.00316,17.170729999999995
192,45299.957031,7.957030999998096,-0.00312,17.173849999999995
193,45300.0,8.0,-0.00308,17.176929999999995
194,45300.042969,8.042969000001904,-0.00303,17.179959999999994
195,45300.082031,8.082030999998096,-0.00299,17.182949999999995
196,45300.125,8.125,-0.00295,17.185899999999993
197,45300.167969,8.167969000001904,-0.00291,17.188809999999993
198,45300.207031,8.207030999998096,-0.00287,17.191679999999995
199,45300.25,8.25,-0.00283,17.194509999999994
200,45300.292969,8.292969000001904,-0.00279,17.197299999999995
201,45300.332031,8.332030999998096,-0.00276,17.200059999999993
202,45300.375,8.375,-0.00272,17.202779999999994
203,45300.417969,8.417969000001904,-0.00268,17.205459999999995
204,45300.457031,8.457030999998096,-0.00264,17.208099999999995
205,45300.5,8.5,-0.00261,17.210709999999995
206,45300.542969,8.542969000001904,-0.00257,17.213279999999994
207,45300.582031,8.582030999998096,-0.00253,17.215809999999994
208,45300.625,8.625,-0.0025,17.218309999999995
209,45300.667969,8.667969000001904,-0.00246,17.220769999999995
210,45300.707031,8.707030999998096,-0.00243,17.223199999999995
211,45300.75,8.75,-0.00239,17.225589999999993
212,45300.792969,8.792969000001904,-0.00236,17.227949999999993
213,45300.832031,8.832030999998096,-0.43325,17.661199999999994
214,45300.875,8.875,-2.12429,19.785489999999992
215,45300.917969,8.917969000001904,-1.06396,20.849449999999994
216,45300.957031,8.957030999998096,-0.61972,21.469169999999995
217,45301.0,9.0,-0.41862,21.887789999999995
218,45301.042969,9.042969000001904,-0.3083,22.196089999999995
219,45301.082031,9.082030999998096,-0.24043,22.436519999999994
220,45301.125,9.125,-0.19506,22.631579999999996
221,45301.167969,9.167969000001904,-0.16213,22.793709999999997
222,45301.207031,9.207030999998096,-0.13918,22.932889999999997
223,45301.25,9.25,-0.11795,23.050839999999997
224,45301.292969,9.292969000001904,-0.10507,23.15591
225,45301.332031,9.332030999998096,-0.09345,23.24936
226,45301.375,9.375,-0.0827,23.33206
227,45301.417969,9.417969000001904,-0.07386,23.40592
228,45301.457031,9.457030999998096,-0.06804,23.473959999999998
229,45301.5,9.5,-0.06264,23.536599999999996
230,45301.542969,9.542969000001904,-0.05747,23.594069999999995
231,45301.582031,9.582030999998096,-0.05264,23.646709999999995
