TIME_2DSOIL,TIME_PHREEQCRM,DATE,MINERAL_N,DELTA_NITRIFIED_N,DELTA_DENITRIFIED_N
45292.0,0.0,01/01/2024,25.50930149105356,0.0,0.0
45292.042969,3712.521600164473,01/01/2024,25.603652268876196,0.09615069296447895,0.0
45292.082031,7087.478399835527,01/01/2024,25.687624645033697,0.08578237114311851,0.0
45292.125,10800.0,01/01/2024,25.77822604849793,0.09241139900436035,0.0
45292.167969,14512.521600164473,01/01/2024,25.866764483424134,0.09035842895142754,0.0
45292.207031,17887.478399835527,01/01/2024,25.94537971255105,0.0804352210267657,0.0
45292.25,21600.0,01/01/2024,26.030176515759752,0.08662679528793249,0.0
45292.292969,25312.521600164473,01/01/2024,26.11306773621886,0.08472121480688688,0.0
45292.332031,28687.478399835527,01/01/2024,26.18665541154262,0.0754276699832579,0.0
45292.375,32400.0,01/01/2024,26.26606088310879,0.08124546650342579,0.0
45292.417969,36112.52160016447,01/01/2024,26.343691428530867,0.07947054141326504,0.0
45292.457031,39487.47839983553,01/01/2024,26.412614880699174,0.07076344701243786,0.0
45292.5,43200.0,01/01/2024,26.487007978392867,0.07623309447354043,0.0
45292.542969,46912.52160016447,01/01/2024,26.559747830399285,0.0745798456510901,0.0
45292.582031,50287.47839983553,01/01/2024,26.624326787920637,0.06641895385117769,0.0
45292.625,54000.0,01/01/2024,26.69405109365482,0.07156429908778073,0.0
45292.667969,57712.52160016447,01/01/2024,26.762245447163366,0.07002434842389538,0.0
45292.707031,61087.47839983553,01/01/2024,26.82278766977629,0.062372218832080994,0.0
45292.75,64800.0,01/01/2024,26.88345463023552,0.06718196635744,0.0046950778870491405
45292.792969,68512.52160016447,01/01/2024,26.86725998802884,0.06589917339632345,0.08028386653232722
45292.832031,71887.47839983553,01/01/2024,26.844588639651427,0.059318323213502167,0.08018968932448263
45292.875,75600.0,01/01/2024,24.29538719634068,0.06463319401284218,0.1146146518970853
