TIME_2DSOIL,TIME_PHREEQCRM,DATE,MINERAL_N,DELTA_NITRIFIED_N,DELTA_DENITRIFIED_N
45292.0,0.0,01/01/2024,25.534091751613406,0.0,0.0
45292.042969,3712.521600164473,01/01/2024,25.493489042864006,0.0966034495786256,0.13541616447700755
45292.082031,7087.478399835527,01/01/2024,25.45648839813061,0.08696109151241194,0.12219173602399414
45292.125,10800.0,01/01/2024,25.415858438124744,0.09462914036358844,0.13349909866490234
45292.167969,14512.521600164473,01/01/2024,25.37503583785769,0.09354588680687925,0.13262848625157647
45292.207031,17887.478399835527,01/01/2024,25.337570916390906,0.08413965538872847,0.11987457711746619
45292.25,21600.0,01/01/2024,25.296387663210545,0.09157812301853607,0.13105137423749558
45292.292969,25312.521600164473,01/01/2024,25.255106424550675,0.09057391247134361,0.13015514982796272
45292.332031,28687.478399835527,01/01/2024,25.217389306627403,0.08150073829174165,0.11753785384198134
45292.375,32400.0,01/01/2024,25.17604542187293,0.08874339622138971,0.12841728381154693
45292.417969,36112.52160016447,01/01/2024,25.1347080388924,0.08780921846216139,0.12749659910986977
45292.457031,39487.47839983553,01/01/2024,25.096995354607184,0.07904584192376862,0.11512852489920711
45292.5,43200.0,01/01/2024,25.055695503209257,0.08610635423126167,0.12579620310738804
45292.542969,46912.52160016447,01/01/2024,25.014413421513247,0.08523731595934603,0.12491939573044553
45292.582031,50287.47839983553,01/01/2024,24.976767651593907,0.07676210529348326,0.11282787865051058
45292.625,54000.0,01/01/2024,24.935546978575882,0.08365317915676118,0.12331387167699037
45292.667969,57712.52160016447,01/01/2024,24.894374366721514,0.08284472994308989,0.12248736750289257
45292.707031,61087.47839983553,01/01/2024,24.85684401502277,0.07463762178399502,0.1106579964173009
45292.75,64800.0,01/01/2024,24.815883390653237,0.08135097699130767,0.12082161554170368
45292.792969,68512.52160016447,01/01/2024,24.806324319952417,0.08050109220224333,0.08859016289692745
45292.832031,71887.47839983553,01/01/2024,24.819126558424728,0.07255409745022479,0.05830185889298489
45292.875,75600.0,01/01/2024,22.562051306765003,0.07914033225761807,0.09219558448475196
45292.917969,79312.52160016447,01/01/2024,19.62926994399548,0.07846329841763144,0.0870046639205202
45292.957031,82687.47839983553,01/01/2024,17.820003391516863,0.07075499541167107,0.06951155277742593
45293.0,86400.0,01/02/2024,16.58486084497865,0.07722139485649326,0.06967395234865359
45293.042969,90112.52160016447,01/02/2024,15.674291961760622,0.07658626847043104,0.06467516617424796
45293.082031,93487.47839983553,01/02/2024,14.9612365252994,0.0690916833161932,0.05551713367278621
45293.125,97200.0,01/02/2024,14.39524101991774,0.0754193357655657,0.05827485392744691
45293.167969,100912.52160016447,01/02/2024,13.919659638852226,0.07483608268783026,0.05578747729058042
45293.207031,104287.47839983553,01/02/2024,13.523126281569171,0.06752436637919823,0.04898773548303925
45293.25,108000.0,01/02/2024,13.185787041473581,0.07373678255396454,0.052316036519538756
45293.292969,111712.52160016447,01/02/2024,12.888891311355378,0.07317631443572603,0.05082205765555914
45293.332031,115087.47839983553,01/02/2024,12.62778009349915,0.06605314609288326,0.045094374182174324
45293.375,118800.0,01/02/2024,12.402614846788579,0.07214937870719096,0.04854463458626679
45293.417969,122512.52160016447,01/02/2024,12.201677428309404,0.07162482993500552,0.04758225741055577
45293.457031,125887.47839983553,01/02/2024,12.016560633212656,0.06467470408866438,0.04250150546529685
45293.5,129600.0,01/02/2024,11.85120090312318,0.07066859295213046,0.04598833018134707
45293.542969,133312.52160016447,01/02/2024,11.702224796232775,0.07018055274158863,0.0452566664779952
45293.582031,136687.47839983553,01/02/2024,11.566109967922873,0.0633922002807994,0.040587035933845605
45293.625,140400.0,01/02/2024,11.446057814815582,0.06929085808901192,0.04410302082415907
45293.667969,144112.52160016447,01/02/2024,11.335919750210495,0.06883677430834068,0.04359484863441354
45293.707031,147487.47839983553,01/02/2024,11.230964751352657,0.06219892809657601,0.03922393559188864
45293.75,151200.0,01/02/2024,11.135700236630983,0.06800897128108385,0.04272349482369808
45293.792969,154912.52160016447,01/02/2024,11.04755054294921,0.0675864698518942,0.042306170885332506
45293.832031,158287.47839983553,01/02/2024,10.963885228196173,0.06108865239092287,0.03813397296169496
45293.875,162000.0,01/02/2024,10.888936045099383,0.06681623268998305,0.041615421670972985
45293.917969,165712.52160016447,01/02/2024,10.820067420245705,0.06642310629305115,0.04129173704265954
45293.957031,169087.47839983553,01/02/2024,10.754635315614335,0.06005556978374216,0.03728767941329458
45294.0,172800.0,01/03/2024,10.696823323391383,0.0657064107616061,0.04076840722124597
45294.042969,176512.52160016447,01/03/2024,10.643347987447969,0.06534060620351045,0.04053594686731854
45294.082031,179887.47839983553,01/03/2024,10.590518563393161,0.05909428609624445,0.03666371436337368
45294.125,183600.0,01/03/2024,10.542759498293382,0.06467370977804521,0.0401327791145083
45294.167969,187312.52160016447,01/03/2024,10.497778986443025,0.0643333177592953,0.039933833136261754
45294.207031,190687.47839983553,01/03/2024,10.453303814222478,0.058199782883959106,0.03614495798881112
45294.25,194400.0,01/03/2024,10.413660528231981,0.06371274006454586,0.039596029731326254
45294.292969,198112.52160016447,01/03/2024,10.376542979766954,0.06339598390180878,0.03943353587520004
45294.332031,201487.47839983553,01/03/2024,10.339709744113888,0.057367391542051394,0.03572062981746793
45294.375,205200.0,01/03/2024,10.30739589622058,0.06281848758094011,0.03916233802973146
45294.417969,208912.52160016447,01/03/2024,10.277325819328032,0.06252371504374299,0.03903379430561049
45294.457031,212287.47839983553,01/03/2024,10.247303713759463,0.056592771454141655,0.03538487857619099
45294.5,216000.0,01/03/2024,10.22148748518558,0.061986288589755745,0.03882251906899903
45294.542969,219712.52160016447,01/03/2024,10.197644998365234,0.061711963937734815,0.03872445239041067
45294.582031,223087.47839983553,01/03/2024,10.173617198234485,0.05587188392083675,0.035129685372535135
45294.625,226800.0,01/03/2024,10.153396169671382,0.061211805821468346,0.0385728366990552
45294.667969,230512.52160016447,01/03/2024,10.134338055748977,0.060956499196169744,0.03850461500308455
45294.707031,233887.47839983553,01/03/2024,10.11420120441088,0.055200810265238154,0.034947663566441634
45294.75,237600.0,01/03/2024,10.097048380784104,0.060491006489324484,0.03838383176040594
45294.792969,241312.52160016447,01/03/2024,10.080827963628499,0.06025338836200689,0.03832380706587113
45294.832031,244687.47839983553,01/03/2024,10.063553004909185,0.05457654778549159,0.03479150790308516
45294.875,248400.0,01/03/2024,10.049171380555556,0.05982013605527836,0.038221761497250206
45294.917969,252112.52160016447,01/03/2024,10.035667712299357,0.05959897084977328,0.03817264057016967
45294.957031,255487.47839983553,01/03/2024,10.021109581114013,0.05399535638353381,0.03466348898063387
