TIME_2DSOIL,TIME_PHREEQCRM,DATE,MINERAL_N,DELTA_NITRIFIED_N,DELTA_DENITRIFIED_N
45292.0,0.0,01/01/2024,25.507331357187546,0.0,0.0
45292.042969,3712.521600164473,01/01/2024,25.60237369330293,0.09684218133990197,0.0
45292.082031,7087.478399835527,01/01/2024,25.688146330392172,0.08758263661058663,0.0
45292.125,10800.0,01/01/2024,25.782134362641486,0.09579802827979944,0.0
45292.167969,14512.521600164473,01/01/2024,25.875539501256327,0.09522513615429562,0.0
45292.207031,17887.478399835527,01/01/2024,25.95980998588429,0.08609048123799723,0.0
45292.25,21600.0,01/01/2024,26.052164530124344,0.09418454280537114,0.0
45292.292969,25312.521600164473,01/01/2024,26.143978071904456,0.09365354049509989,0.0
45292.332031,28687.478399835527,01/01/2024,26.226833165713792,0.08469509092502747,0.0
45292.375,32400.0,01/01/2024,26.317678852844196,0.09268568429472024,0.0
45292.417969,36112.52160016447,01/01/2024,26.40803064851756,0.09219179468680105,0.0
45292.457031,39487.47839983553,01/01/2024,26.48957786523618,0.08339721409626888,0.0
45292.5,43200.0,01/01/2024,26.57901945599132,0.09129158932045711,0.0
45292.542969,46912.52160016447,01/01/2024,26.66800167818713,0.0908322218973614,0.0
45292.582031,50287.47839983553,01/01/2024,26.748351713366937,0.08219003467134134,0.0
45292.625,54000.0,01/01/2024,26.83650665161108,0.08999493568865091,0.0
45292.667969,57712.52160016447,01/01/2024,26.9242343315659,0.08956767960164247,0.0
45292.707031,61087.47839983553,01/01/2024,27.00347160774561,0.08106727460517127,0.0
45292.75,64800.0,01/01/2024,27.090420276421398,0.08877824714705707,0.0
45292.792969,68512.52160016447,01/01/2024,27.17693013555501,0.08832918790173205,0.0
45292.832031,71887.47839983553,01/01/2024,27.2550867275989,0.0799663786635667,0.0
45292.875,75600.0,01/01/2024,24.819647167167325,0.08761028534893178,0.0
45292.917969,79312.52160016447,01/01/2024,21.64440995862757,0.08725279029739652,0.0
45292.957031,82687.47839983553,01/01/2024,19.700295983585555,0.0790160204355792,0.0
45293.0,86400.0,01/02/2024,18.391462773666007,0.08659677999044568,0.0
45293.042969,90112.52160016447,01/02/2024,17.435784111176012,0.08626132864387914,0.0
45293.082031,93487.47839983553,01/02/2024,16.687981692824096,0.07813757695803147,0.0
45293.125,97200.0,01/02/2024,16.10652672526095,0.08564502595873513,0.0
45293.167969,100912.52160016447,01/02/2024,15.62219390772529,0.08533718159746417,0.0
45293.207031,104287.47839983553,01/02/2024,15.218343948879728,0.07731004011246334,0.0
45293.25,108000.0,01/02/2024,14.884430773477725,0.08475681978204408,0.0
45293.292969,111712.52160016447,01/02/2024,14.593851783732916,0.08446100086262431,0.0
45293.332031,115087.47839983553,01/02/2024,14.336835245236657,0.07653345228060848,0.0
45293.375,118800.0,01/02/2024,14.124624237599726,0.08391898270658693,0.0
45293.417969,122512.52160016447,01/02/2024,13.93866642682135,0.08364218111667299,0.0
45293.457031,125887.47839983553,01/02/2024,13.764432486528577,0.07580605332751533,0.0
45293.5,129600.0,01/02/2024,13.61684015177272,0.08313765843361187,0.0
45293.542969,133312.52160016447,01/02/2024,13.487210362333421,0.08288020429399046,0.0
45293.582031,136687.47839983553,01/02/2024,13.366849864389266,0.07512949806094271,0.0
45293.625,140400.0,01/02/2024,13.269410816522928,0.08241094653594683,0.0
45293.667969,144112.52160016447,01/02/2024,13.182812307916322,0.08217148787265671,0.0
45293.707031,147487.47839983553,01/02/2024,13.096772543163794,0.07450023209975676,0.0
45293.75,151200.0,01/02/2024,13.02624757823773,0.08173503022616657,0.0
45293.792969,154912.52160016447,01/02/2024,12.96354989116847,0.08151230896558648,0.0
45293.832031,158287.47839983553,01/02/2024,12.901024846311536,0.07391495025528139,0.0
45293.875,162000.0,01/02/2024,12.85314120995752,0.08110635860101167,0.0
45293.917969,165712.52160016447,01/02/2024,12.81216042450324,0.08089920528282057,0.0
45293.957031,169087.47839983553,01/02/2024,12.77042101182684,0.07337057841743277,0.0
45294.0,172800.0,01/03/2024,12.742222651664122,0.08052162945396724,0.0
45294.042969,176512.52160016447,01/03/2024,12.719011616785338,0.08032895579381005,0.0
45294.082031,179887.47839983553,01/03/2024,12.691655882495638,0.07286425656150097,0.0
45294.125,183600.0,01/03/2024,12.674723662586324,0.07997777161164965,0.0
45294.167969,187312.52160016447,01/03/2024,12.660912236831336,0.07979856524147522,0.0
45294.207031,190687.47839983553,01/03/2024,12.642955569040083,0.07239332528023912,0.0
45294.25,194400.0,01/03/2024,12.635267505728514,0.07947192801892555,0.0
45294.292969,198112.52160016447,01/03/2024,12.630532760600012,0.07930524752960455,0.0
45294.332031,201487.47839983553,01/03/2024,12.621498077957867,0.0719553109319726,0.0
45294.375,205200.0,01/03/2024,12.622469525923314,0.07900144150278265,0.0
45294.417969,208912.52160016447,01/03/2024,12.626155943569238,0.07884641186884878,0.0
45294.457031,212287.47839983553,01/03/2024,12.625343862127487,0.07154791286963125,0.0
45294.5,216000.0,01/03/2024,12.634247709110717,0.07856384096444025,0.0
45294.542969,219712.52160016447,01/03/2024,12.64562736105934,0.07841964735542373,0.0
45294.582031,223087.47839983553,01/03/2024,12.65226635503786,0.07116899079793004,0.0
45294.625,226800.0,01/03/2024,12.668223186137709,0.07815682758158626,0.0
45294.667969,230512.52160016447,01/03/2024,12.685605903431195,0.07802271266574223,0.0
45294.707031,233887.47839983553,01/03/2024,12.697022252831118,0.07081634474079479,0.0
45294.75,237600.0,01/03/2024,12.716660520194367,0.0777782636768638,0.0
45294.792969,241312.52160016447,01/03/2024,12.737444046506582,0.07765352319548136,0.0
45294.832031,244687.47839983553,01/03/2024,12.752322801513259,0.07048875272458677,0.0
45294.875,248400.0,01/03/2024,12.775398964925927,0.07742616012528991,0.0
45294.917969,252112.52160016447,01/03/2024,12.799599106785365,0.07731013869658465,0.0
45294.957031,255487.47839983553,01/03/2024,12.817902973577965,0.07018386330690518,0.0
45295.0,259200.0,01/04/2024,12.844341644194095,0.07709866776589891,0.0
45295.042969,262912.5216001645,01/04/2024,12.871862403962567,0.07699075589716209,0.0
45295.082031,266287.4783998355,01/04/2024,12.893472692238774,0.06990028490718636,0.0
45295.125,270000.0,01/04/2024,12.923136761205264,0.0767940662597173,0.0
45295.167969,273712.5216001645,01/04/2024,12.953840461327815,0.07669369718489527,0.0
45295.207031,277087.4783998355,01/04/2024,12.978606991189942,0.06963652787729924,0.0
45295.25,280800.0,01/04/2024,13.01133774848028,0.07651075568416843,0.0
45295.292969,284512.5216001645,01/04/2024,13.045055151697603,0.07641740212780412,0.0
45295.332031,287887.4783998355,01/04/2024,13.072806360956548,0.06939120683815325,0.0
45295.375,291600.0,01/04/2024,13.108453611099534,0.07624724774107339,0.0
45295.417969,295312.5216001645,01/04/2024,13.145034031804627,0.07616041940301699,0.0
45295.457031,298687.4783998355,01/04/2024,13.17560706754935,0.06916303310944905,0.0
45295.5,302400.0,01/04/2024,13.213989226797096,0.07600215839367852,0.0
45295.542969,306112.5216001645,01/04/2024,13.253220627163493,0.07592139915072771,0.0
45295.582031,309487.4783998355,01/04/2024,13.286261436958071,0.06895080817241706,0.0
45295.625,313200.0,01/04/2024,13.326615638769809,0.07577420016636349,0.0
45295.667969,316912.5216001645,01/04/2024,13.367354725818082,0.07569908574840678,0.0
45295.707031,320287.4783998355,01/04/2024,13.4016281433992,0.06875341720652184,0.0
45295.75,324000.0,01/04/2024,13.443180321306855,0.07556217563129852,0.0
45295.792969,327712.5216001645,01/04/2024,13.485142633141052,0.07549231154800307,0.0
45295.832031,331087.4783998355,01/04/2024,13.5206624579207,0.06856982339029916,0.0
45295.875,334800.0,01/04/2024,13.5634574302886,0.07536497107332796,0.0
45295.917969,338512.5216001645,01/04/2024,13.606657421602911,0.07529999034637669,0.0
45295.957031,341887.4783998355,01/04/2024,13.643436484174266,0.06839906230196213,0.0
45296.0,345600.0,01/05/2024,13.687468036873419,0.07518155063011811,0.0
45296.042969,349312.5216001645,01/05/2024,13.731899149497409,0.07512111187291293,0.0
45296.082031,352687.4783998355,01/05/2024,13.769919386677323,0.06824023700862103,0.0
45296.125,356400.0,01/05/2024,13.815170337367476,0.07501095085597509,0.0
45296.167969,360112.5216001645,01/05/2024,13.860825074662458,0.07495473660972873,0.0
45296.207031,363487.4783998355,01/05/2024,13.900067588444308,0.0680925131558272,0.0
45296.25,367200.0,01/05/2024,13.946519863935151,0.0748522755131944,0.0
45296.292969,370912.5216001645,01/05/2024,13.993369856406645,0.07479999052352504,0.0
45296.332031,374287.4783998355,01/05/2024,14.033814971677288,0.06795511489295514,0.0
45296.375,378000.0,01/05/2024,14.081449663646858,0.07470469124105072,0.0
45296.417969,381712.5216001645,01/05/2024,14.129465726248768,0.0746560607988549,0.0
45296.457031,385087.4783998355,01/05/2024,14.171083046480057,0.06782732038452188,0.0
45296.5,388800.0,01/05/2024,14.219870470802086,0.07456742269350336,0.0
45296.542969,392512.5216001645,01/05/2024,14.269032662202221,0.07452219140626681,0.0
45296.582031,395887.4783998355,01/05/2024,14.311791121242656,0.06770845838877726,0.0
45296.625,399600.0,01/05/2024,14.361690871686939,0.07443974887622495,0.0
45296.667969,403312.5216001645,01/05/2024,14.41195855102388,0.07439767917116491,0.0
45296.707031,406687.4783998355,01/05/2024,14.455826455137661,0.06759790455531878,0.0
45296.75,410400.0,01/05/2024,14.506817455321801,0.07432099915184587,0.0
45296.792969,414112.5216001645,01/05/2024,14.558159324840872,0.07428187001444542,0.0
45296.832031,417487.4783998355,01/05/2024,14.60310440466467,0.06749507817515621,0.0
45296.875,421200.0,01/05/2024,14.655144955802953,0.07421054971370822,0.0
45296.917969,424912.5216001645,01/05/2024,14.707519110718856,0.07417415563529772,0.0
45296.957031,428287.4783998355,01/05/2024,14.753478550222681,0.06739943909493817,0.0
45297.0,432000.0,01/06/2024,14.80648636998653,0.0741078204620571,0.0
45297.042969,435712.5216001645,01/06/2024,14.859680339998526,0.07407397021659534,0.0
45297.082031,439087.4783998355,01/06/2024,14.906280824542755,0.06731048491687197,0.0
45297.125,442800.0,01/06/2024,14.959763095346972,0.07401227171203217,0.0
45297.167969,446512.5216001645,01/06/2024,15.01338388365837,0.0739807874829097,0.0
45297.207031,449887.4783998355,01/06/2024,15.060431631773021,0.06722774847016844,0.0
45297.25,453600.0,01/06/2024,15.114355033651009,0.07392340156640032,0.0
45297.292969,457312.5216001645,01/06/2024,15.168429151407743,0.07389411803328017,0.0
45297.332031,460687.4783998355,01/06/2024,15.215939946804191,0.06715079503140231,0.0
45297.375,464400.0,01/06/2024,15.270330690708896,0.07384074320303924,0.0
45297.417969,468112.5216001645,01/06/2024,15.324874197419994,0.07381350652772944,0.0
45297.457031,471487.4783998355,01/06/2024,15.372863417711038,0.067079220504219,0.0
45297.5,475200.0,01/06/2024,15.427717279207783,0.0737638624812611,0.0
45297.542969,478912.5216001645,01/06/2024,15.482725809898717,0.07373852956993332,0.0
45297.582031,482287.4783998355,01/06/2024,15.531188458330114,0.06701264883174574,0.0
45297.625,486000.0,01/06/2024,15.586510813699547,0.07369235552408249,0.0
45297.667969,489712.5216001645,01/06/2024,15.641989607564305,0.07366879330174925,0.0
45297.707031,493087.4783998355,01/06/2024,15.690930337700273,0.06695073034909171,0.0
45297.75,496800.0,01/06/2024,15.7467261842934,0.0736258467104367,0.0
45297.792969,500512.5216001645,01/06/2024,15.802680115125526,0.07360393145358834,0.0
