step,date_serial,day,N_Leach_step,cum_NO3N_leached_kgNha
199,45300.25,8.25,-0.00838,20.241590000000002
200,45300.292969,8.292969000001904,-0.00831,20.249900000000004
201,45300.332031,8.332030999998096,-0.00824,20.258140000000004
202,45300.375,8.375,-0.00817,20.266310000000004
203,45300.417969,8.417969000001904,-0.0081,20.274410000000003
204,45300.457031,8.457030999998096,-0.00804,20.282450000000004
205,45300.5,8.5,-0.00797,20.290420000000005
206,45300.542969,8.542969000001904,-0.0079,20.298320000000004
207,45300.582031,8.582030999998096,-0.00783,20.306150000000002
208,45300.625,8.625,-0.00777,20.313920000000003
209,45300.667969,8.667969000001904,-0.0077,20.321620000000003
210,45300.707031,8.707030999998096,-0.00763,20.329250000000002
211,45300.75,8.75,-0.00756,20.336810000000003
212,45300.792969,8.792969000001904,-0.00749,20.344300000000004
213,45300.832031,8.832030999998096,-0.66707,21.011370000000003
214,45300.875,8.875,-2.69976,23.711130000000004
215,45300.917969,8.917969000001904,-1.20866,24.919790000000006
216,45300.957031,8.957030999998096,-0.6754,25.595190000000006
217,45301.0,9.0,-0.44368,26.038870000000006
218,45301.042969,9.042969000001904,-0.31935,26.358220000000006
219,45301.082031,9.082030999998096,-0.24372,26.601940000000006
220,45301.125,9.125,-0.19355,26.795490000000004
221,45301.167969,9.167969000001904,-0.15743,26.952920000000006
222,45301.207031,9.207030999998096,-0.13208,27.085000000000004
223,45301.25,9.25,-0.10938,27.194380000000006
224,45301.292969,9.292969000001904,-0.09506,27.289440000000006
225,45301.332031,9.332030999998096,-0.0824,27.371840000000006
226,45301.375,9.375,-0.07166,27.443500000000007
227,45301.417969,9.417969000001904,-0.06547,27.50897000000001
228,45301.457031,9.457030999998096,-0.06169,27.570660000000007
229,45301.5,9.5,-0.05791,27.628570000000007
230,45301.542969,9.542969000001904,-0.05404,27.682610000000007
231,45301.582031,9.582030999998096,-0.05023,27.732840000000007
232,45301.625,9.625,-0.04657,27.779410000000006
233,45301.667969,9.667969000001904,-0.04348,27.822890000000005
234,45301.707031,9.707030999998096,-0.04151,27.864400000000003
235,45301.75,9.75,-0.03961,27.904010000000003
236,45301.792969,9.792969000001904,-0.0377,27.941710000000004
237,45301.832031,9.832030999998096,-0.03581,27.977520000000005
238,45301.875,9.875,-0.03397,28.011490000000006
239,45301.917969,9.917969000001904,-0.03219,28.043680000000005
240,45301.957031,9.957030999998096,-0.03047,28.074150000000007
241,45302.0,10.0,-0.02883,28.102980000000006
242,45302.042969,10.042969000001904,-0.02734,28.130320000000005
243,45302.082031,10.082030999998096,-0.02637,28.156690000000005
244,45302.125,10.125,-0.02555,28.182240000000004
245,45302.167969,10.167969000001904,-0.02472,28.206960000000002
246,45302.207031,10.207030999998096,-0.02389,28.230850000000004
247,45302.25,10.25,-0.02307,28.253920000000004
248,45302.292969,10.292969000001904,-0.02226,28.276180000000004
249,45302.332031,10.332030999998096,-0.02147,28.297650000000004
250,45302.375,10.375,-0.02069,28.318340000000003
251,45302.417969,10.417969000001904,-0.01994,28.33828
252,45302.457031,10.457030999998096,-0.0192,28.357480000000002
253,45302.5,10.5,-0.01849,28.375970000000002
254,45302.542969,10.542969000001904,-0.0178,28.393770000000004
255,45302.582031,10.582030999998096,-0.01713,28.410900000000005
256,45302.625,10.625,-0.01649,28.427390000000006
257,45302.667969,10.667969000001904,-0.01597,28.443360000000006
258,45302.707031,10.707030999998096,-0.01565,28.459010000000006
259,45302.75,10.75,-0.01531,28.474320000000006
260,45302.792969,10.792969000001904,-0.01498,28.489300000000007
261,45302.832031,10.832030999998096,-0.01464,28.503940000000007
262,45302.875,10.875,-0.01431,28.518250000000005
263,45302.917969,10.917969000001904,-0.01398,28.532230000000006
264,45302.957031,10.957030999998096,-0.01365,28.545880000000004
265,45303.0,11.0,-0.01333,28.559210000000004
266,45303.042969,11.042969000001904,-0.01301,28.572220000000005
267,45303.082031,11.082030999998096,-0.01269,28.584910000000004
268,45303.125,11.125,-0.01238,28.597290000000005
269,45303.167969,11.167969000001904,-0.01208,28.609370000000006
270,45303.207031,11.207030999998096,-0.01178,28.621150000000007
271,45303.25,11.25,-0.01149,28.632640000000006
272,45303.292969,11.292969000001904,-0.0112,28.643840000000004
273,45303.332031,11.332030999998096,-0.01091,28.654750000000003
274,45303.375,11.375,-0.01063,28.665380000000003
275,45303.417969,11.417969000001904,-0.01036,28.67574
276,45303.457031,11.457030999998096,-0.01009,28.685830000000003
277,45303.5,11.5,-0.00983,28.695660000000004
278,45303.542969,11.542969000001904,-0.00958,28.705240000000003
279,45303.582031,11.582030999998096,-0.00935,28.714590000000005
280,45303.625,11.625,-0.00919,28.723780000000005
281,45303.667969,11.667969000001904,-0.00906,28.732840000000007
282,45303.707031,11.707030999998096,-0.00894,28.741780000000006
283,45303.75,11.75,-0.00881,28.750590000000006
284,45303.792969,11.792969000001904,-0.00868,28.759270000000004
285,45303.832031,11.832030999998096,-0.00855,28.767820000000004
286,45303.875,11.875,-0.00842,28.776240000000005
287,45303.917969,11.917969000001904,-0.00829,28.784530000000004
288,45303.957031,11.957030999998096,-0.00816,28.792690000000004
289,45304.0,12.0,-0.00803,28.800720000000005
290,45304.042969,12.042969000001904,-0.00791,28.808630000000004
291,45304.082031,12.082030999998096,-0.00778,28.816410000000005
292,45304.125,12.125,-0.00766,28.824070000000006
293,45304.167969,12.167969000001904,-0.00753,28.831600000000005
294,45304.207031,12.207030999998096,-0.00741,28.839010000000005
295,45304.25,12.25,-0.00729,28.846300000000006
296,45304.292969,12.292969000001904,-0.00717,28.853470000000005
297,45304.332031,12.332030999998096,-0.00705,28.860520000000005
298,45304.375,12.375,-0.00693,28.867450000000005
299,45304.417969,12.417969000001904,-0.00682,28.874270000000006
300,45304.457031,12.457030999998096,-0.0067,28.880970000000005
301,45304.5,12.5,-0.00659,28.887560000000004
302,45304.542969,12.542969000001904,-0.00647,28.894030000000004
303,45304.582031,12.582030999998096,-0.00636,28.900390000000005
304,45304.625,12.625,-0.00625,28.906640000000007
305,45304.667969,12.667969000001904,-0.00614,28.912780000000005
306,45304.707031,12.707030999998096,-0.00604,28.918820000000004
307,45304.75,12.75,-0.00593,28.924750000000003
308,45304.792969,12.792969000001904,-0.00582,28.930570000000003
309,45304.832031,12.832030999998096,-0.00572,28.936290000000003
310,45304.875,12.875,-0.00562,28.941910000000004
311,45304.917969,12.917969000001904,-0.00552,28.947430000000004
312,45304.957031,12.957030999998096,-0.00542,28.952850000000005
313,45305.0,13.0,-0.00533,28.958180000000006
314,45305.042969,13.042969000001904,-0.00525,28.963430000000006
315,45305.082031,13.082030999998096,-0.0052,28.968630000000005
316,45305.125,13.125,-0.00516,28.973790000000005
317,45305.167969,13.167969000001904,-0.00511,28.978900000000003
318,45305.207031,13.207030999998096,-0.00506,28.983960000000003
319,45305.25,13.25,-0.00501,28.988970000000002
320,45305.292969,13.292969000001904,-0.00496,28.993930000000002
321,45305.332031,13.332030999998096,-0.00491,28.99884
322,45305.375,13.375,-0.00486,29.003700000000002
323,45305.417969,13.417969000001904,-0.00481,29.00851
324,45305.457031,13.457030999998096,-0.00476,29.013270000000002
325,45305.5,13.5,-0.00471,29.01798
326,45305.542969,13.542969000001904,-0.00466,29.022640000000003
327,45305.582031,13.582030999998096,-0.00461,29.027250000000002
328,45305.625,13.625,-0.00456,29.031810000000004
329,45305.667969,13.667969000001904,-0.00451,29.036320000000003
330,45305.707031,13.707030999998096,-0.00446,29.040780000000005
331,45305.75,13.75,-0.00442,29.045200000000005
332,45305.792969,13.792969000001904,-0.00437,29.049570000000006
333,45305.832031,13.832030999998096,-0.00432,29.053890000000006
334,45305.875,13.875,-0.00427,29.058160000000008
335,45305.917969,13.917969000001904,-0.00422,29.062380000000008
336,45305.957031,13.957030999998096,-0.00418,29.06656000000001
337,45306.0,14.0,-0.00413,29.07069000000001
338,45306.042969,14.042969000001904,-0.00408,29.074770000000008
339,45306.082031,14.082030999998096,-0.00404,29.078810000000008
340,45306.125,14.125,-0.00399,29.08280000000001
341,45306.167969,14.167969000001904,-0.00394,29.08674000000001
342,45306.207031,14.207030999998096,-0.0039,29.09064000000001
343,45306.25,14.25,-0.00385,29.09449000000001
344,45306.292969,14.292969000001904,-0.00381,29.098300000000012
345,45306.332031,14.332030999998096,-0.00376,29.102060000000012
346,45306.375,14.375,-0.00372,29.105780000000014
347,45306.417969,14.417969000001904,-0.00367,29.109450000000013
348,45306.457031,14.457030999998096,-0.00363,29.113080000000014
349,45306.5,14.5,-0.00358,29.116660000000014
350,45306.542969,14.542969000001904,-0.00354,29.120200000000015
351,45306.582031,14.582030999998096,-0.0035,29.123700000000014
352,45306.625,14.625,-0.00346,29.127160000000014
353,45306.667969,14.667969000001904,-0.00341,29.130570000000013
354,45306.707031,14.707030999998096,-0.00337,29.133940000000013
355,45306.75,14.75,-0.00333,29.13727000000001
356,45306.792969,14.792969000001904,-0.00329,29.14056000000001
357,45306.832031,14.832030999998096,-0.00325,29.143810000000013
358,45306.875,14.875,-0.0032,29.147010000000012
359,45306.917969,14.917969000001904,-0.00316,29.150170000000013
360,45306.957031,14.957030999998096,-0.00312,29.153290000000013
361,45307.0,15.0,-0.00308,29.156370000000013
362,45307.042969,15.042969000001904,-0.00305,29.159420000000015
363,45307.082031,15.082030999998096,-0.00301,29.162430000000015
364,45307.125,15.125,-0.00297,29.165400000000016
365,45307.167969,15.167969000001904,-0.00295,29.168350000000014
366,45307.207031,15.207030999998096,-0.00293,29.171280000000014
367,45307.25,15.25,-0.00291,29.174190000000014
368,45307.292969,15.292969000001904,-0.00289,29.177080000000014
369,45307.332031,15.332030999998096,-0.00287,29.179950000000016
370,45307.375,15.375,-0.00285,29.182800000000015
371,45307.417969,15.417969000001904,-0.00283,29.185630000000014
372,45307.457031,15.457030999998096,-0.00282,29.188450000000014
373,45307.5,15.5,-0.0028,29.191250000000014
374,45307.542969,15.542969000001904,-0.00278,29.194030000000016
375,45307.582031,15.582030999998096,-0.00276,29.196790000000014
376,45307.625,15.625,-0.00274,29.199530000000014
377,45307.667969,15.667969000001904,-0.00272,29.202250000000014
378,45307.707031,15.707030999998096,-0.0027,29.204950000000014
379,45307.75,15.75,-0.00268,29.207630000000016
380,45307.792969,15.792969000001904,-0.00266,29.210290000000015
381,45307.832031,15.832030999998096,-0.00264,29.212930000000014
382,45307.875,15.875,-0.00262,29.215550000000015
383,45307.917969,15.917969000001904,-0.0026,29.218150000000016
384,45307.957031,15.957030999998096,-0.00258,29.220730000000014
385,45308.0,16.0,-0.00256,29.223290000000013
386,45308.042969,16.042969000001904,-0.00254,29.225830000000013
387,45308.082031,16.082030999998096,-0.00252,29.228350000000013
388,45308.125,16.125,-0.0025,29.230850000000014
389,45308.167969,16.167969000001904,-0.00248,29.233330000000013
390,45308.207031,16.207030999998096,-0.00246,29.235790000000012
391,45308.25,16.25,-0.00244,29.238230000000012
392,45308.292969,16.292969000001904,-0.00242,29.240650000000013
393,45308.332031,16.332030999998096,-0.0024,29.243050000000014
394,45308.375,16.375,-0.00239,29.245440000000013
395,45308.417969,16.417969000001904,-0.00237,29.247810000000012
396,45308.457031,16.457030999998096,-0.00235,29.25016000000001
397,45308.5,16.5,-0.00233,29.252490000000012
398,45308.542969,16.542969000001904,-0.00231,29.254800000000014
399,45308.582031,16.582030999998096,-0.00229,29.257090000000012
400,45308.625,16.625,-0.00227,29.25936000000001
401,45308.667969,16.667969000001904,-0.00225,29.26161000000001
402,45308.707031,16.707030999998096,-0.00223,29.263840000000013
403,45308.75,16.75,-0.00222,29.266060000000014
404,45308.792969,16.792969000001904,-0.0022,29.268260000000012
405,45308.832031,16.832030999998096,-0.00218,29.27044000000001
406,45308.875,16.875,-0.00216,29.27260000000001
407,45308.917969,16.917969000001904,-0.00214,29.274740000000012
408,45308.957031,16.957030999998096,-0.00212,29.276860000000013
409,45309.0,17.0,-0.0021,29.278960000000012
410,45309.042969,17.042969000001904,-0.00209,29.28105000000001
411,45309.082031,17.082030999998096,-0.00207,29.28312000000001
412,45309.125,17.125,-0.00205,29.28517000000001
413,45309.167969,17.167969000001904,-0.00203,29.287200000000013
414,45309.207031,17.207030999998096,-0.00201,29.28921000000001
415,45309.25,17.25,-0.002,29.29121000000001
416,45309.292969,17.292969000001904,-0.00198,29.29319000000001
417,45309.332031,17.332030999998096,-0.00196,29.29515000000001
418,45309.375,17.375,-0.00194,29.29709000000001
419,45309.417969,17.417969000001904,-0.00192,29.29901000000001
420,45309.457031,17.457030999998096,-0.00191,29.30092000000001
421,45309.5,17.5,-0.00189,29.302810000000008
422,45309.542969,17.542969000001904,-0.00187,29.30468000000001
423,45309.582031,17.582030999998096,-0.00185,29.30653000000001
424,45309.625,17.625,-0.00184,29.30837000000001
425,45309.667969,17.667969000001904,-0.00182,29.31019000000001
426,45309.707031,17.707030999998096,-0.0018,29.31199000000001
427,45309.75,17.75,-0.00179,29.31378000000001
428,45309.792969,17.792969000001904,-0.00177,29.31555000000001
429,45309.832031,17.832030999998096,-0.00175,29.31730000000001
430,45309.875,17.875,-0.00174,29.31904000000001
431,45309.917969,17.917969000001904,-0.00172,29.32076000000001
432,45309.957031,17.957030999998096,-0.0017,29.32246000000001
433,45310.0,18.0,-0.00169,29.32415000000001
434,45310.042969,18.042969000001904,-0.00167,29.32582000000001
435,45310.082031,18.082030999998096,-0.00166,29.327480000000012
436,45310.125,18.125,-0.00165,29.329130000000013
437,45310.167969,18.167969000001904,-0.00165,29.330780000000015
438,45310.207031,18.207030999998096,-0.00164,29.332420000000013
439,45310.25,18.25,-0.00163,29.334050000000012
440,45310.292969,18.292969000001904,-0.00162,29.33567000000001
441,45310.332031,18.332030999998096,-0.00161,29.33728000000001
442,45310.375,18.375,-0.00161,29.33889000000001
443,45310.417969,18.417969000001904,-0.0016,29.34049000000001
444,45310.457031,18.457030999998096,-0.00159,29.34208000000001
445,45310.5,18.5,-0.00158,29.34366000000001
446,45310.542969,18.542969000001904,-0.00157,29.34523000000001
447,45310.582031,18.582030999998096,-0.00157,29.346800000000012
448,45310.625,18.625,-0.00156,29.348360000000014
449,45310.667969,18.667969000001904,-0.00155,29.349910000000015
450,45310.707031,18.707030999998096,-0.00154,29.351450000000014
451,45310.75,18.75,-0.00153,29.352980000000013
452,45310.792969,18.792969000001904,-0.00152,29.354500000000012
453,45310.832031,18.832030999998096,-0.00152,29.35602000000001
454,45310.875,18.875,-0.00151,29.35753000000001
455,45310.917969,18.917969000001904,-0.0015,29.35903000000001
456,45310.957031,18.957030999998096,-0.00149,29.36052000000001
457,45311.0,19.0,-0.00148,29.362000000000013
458,45311.042969,19.042969000001904,-0.00147,29.363470000000014
459,45311.082031,19.082030999998096,-0.00147,29.364940000000015
460,45311.125,19.125,-0.00146,29.366400000000016
461,45311.167969,19.167969000001904,-0.00145,29.367850000000015
462,45311.207031,19.207030999998096,-0.00144,29.369290000000014
463,45311.25,19.25,-0.00143,29.370720000000013
464,45311.292969,19.292969000001904,-0.00143,29.372150000000012
465,45311.332031,19.332030999998096,-0.00142,29.37357000000001
466,45311.375,19.375,-0.00141,29.37498000000001
467,45311.417969,19.417969000001904,-0.0014,29.37638000000001
468,45311.457031,19.457030999998096,-0.00139,29.377770000000012
469,45311.5,19.5,-0.00138,29.379150000000013
470,45311.542969,19.542969000001904,-0.00138,29.380530000000014
471,45311.582031,19.582030999998096,-0.00137,29.381900000000016
472,45311.625,19.625,-0.00136,29.383260000000014
473,45311.667969,19.667969000001904,-0.00135,29.384610000000013
474,45311.707031,19.707030999998096,-0.00134,29.385950000000012
475,45311.75,19.75,-0.00133,29.38728000000001
476,45311.792969,19.792969000001904,-0.00133,29.38861000000001
477,45311.832031,19.832030999998096,-0.00132,29.38993000000001
478,45311.875,19.875,-0.00131,29.39124000000001
479,45311.917969,19.917969000001904,-0.0013,29.39254000000001
480,45311.957031,19.957030999998096,-0.00129,29.393830000000012
481,45312.0,20.0,-0.00129,29.395120000000013
482,45312.042969,20.042969000001904,-0.00128,29.396400000000014
483,45312.082031,20.082030999998096,-0.00127,29.397670000000016
484,45312.125,20.125,-0.00126,29.398930000000014
485,45312.167969,20.167969000001904,-0.00125,29.400180000000013
486,45312.207031,20.207030999998096,-0.00124,29.401420000000012
487,45312.25,20.25,-0.00124,29.40266000000001
488,45312.292969,20.292969000001904,-0.00123,29.40389000000001
489,45312.332031,20.332030999998096,-0.00122,29.40511000000001
490,45312.375,20.375,-0.00121,29.40632000000001
491,45312.417969,20.417969000001904,-0.0012,29.407520000000012
492,45312.457031,20.457030999998096,-0.0012,29.408720000000013
493,45312.5,20.5,-0.00119,29.409910000000014
